t_s,weight
0.007,0.0
0.0153,0.0
0.0237,0.0
0.032,0.0
0.0404,0.0
0.0487,0.0
0.057,0.0
0.0654,0.0
0.0737,0.0
0.0821,0.0
0.0904,0.0
0.0987,0.0
0.1071,0.0
0.1154,0.0
0.1238,0.0
0.1321,0.0
0.1405,0.0
0.1488,0.0
0.1571,0.0
0.1655,0.0
0.1738,0.0
0.1822,0.0
0.1905,0.0
0.1988,0.0
0.2072,0.0
0.2155,0.0
0.2239,0.0
0.2322,0.0
0.2406,0.0
0.2489,0.0
0.2572,0.0
0.2656,0.0
0.2739,0.0
0.2823,0.0
0.2906,0.0
0.2989,0.0
0.3073,0.0
0.3156,0.0
0.324,0.0
0.3323,0.0
0.3407,0.0
0.349,0.0
0.3573,0.0
0.3657,0.0
0.374,0.0
0.3824,0.0
0.3907,0.0
0.399,0.0
0.4074,0.0
0.4157,0.0
0.4241,0.0
0.4324,0.0
0.4408,0.0
0.4491,0.0
0.4574,0.0
0.4658,0.0
0.4741,0.0
0.4825,0.0
0.4908,0.0
0.4991,0.0
0.5075,0.0
0.5158,0.0
0.5242,0.0
0.5325,0.0
0.5409,0.0
0.5492,0.0
0.5575,0.0
0.5659,0.0
0.5742,0.0
0.5826,0.0
0.5909,0.0
0.5992,0.0
0.6076,0.0
0.6159,0.0
0.6243,0.0
0.6326,0.0
0.641,0.0
0.6493,0.0
0.6576,0.0
0.666,0.0
0.6743,0.0
0.6827,0.0
0.691,0.0
0.6993,0.0
0.7077,0.0
0.716,0.0
0.7244,0.0
0.7327,0.0
0.7411,0.0
0.7494,0.0
0.7577,0.0
0.7661,0.0
0.7744,0.0
0.7828,0.0
0.7911,0.0
0.7994,0.0
0.8078,0.0
0.8161,0.0
0.8245,0.0
0.8328,0.0
0.8412,0.0
0.8495,0.0
0.8578,0.0
0.8662,0.0
0.8745,0.0
0.8829,0.0
0.8912,0.0
0.8995,0.0
0.9079,0.0
0.9162,0.0
0.9246,0.0
0.9329,0.0
0.9413,0.0
0.9496,0.0
0.9579,0.0
0.9663,0.0
0.9746,0.0
0.983,0.0
0.9913,0.0
0.9996,0.0
1.008,0.0
1.0163,0.0
1.0247,0.0
1.033,0.0
1.0414,0.0
1.0497,0.0
1.058,0.4
1.0664,0.8
1.0747,1.2
1.0831,1.6
1.0914,2.0
1.0997,3.0
1.1081,3.0
1.1164,3.0
1.1248,3.0
1.1331,3.0
1.1415,3.0
1.1498,3.0
1.1581,3.0
1.1665,3.0
1.1748,3.0
1.1832,3.0
1.1915,3.0
1.1998,3.0
1.2082,3.0
1.2165,3.0
1.2249,3.0
1.2332,3.0
1.2416,3.0
1.2499,9.0
1.2582,9.4
1.2666,9.8
1.2749,10.1
1.2833,10.5
1.2916,10.9
1.2999,11.3
1.3083,11.7
1.3166,12.1
1.325,12.5
1.3333,12.9
1.3417,13.3
1.35,13.6
1.3583,14.0
1.3667,14.4
1.375,14.8
1.3834,15.0
1.3917,15.0
1.4,15.0
1.4084,15.0
1.4167,15.0
1.4251,15.0
1.4334,15.0
1.4418,15.0
1.4501,15.0
1.4584,15.0
1.4668,15.0
1.4751,15.0
1.4835,15.0
1.4918,15.0
1.5001,15.0
1.5085,15.0
1.5168,15.0
1.5252,15.0
1.5335,15.0
1.5419,15.0
1.5502,15.0
1.5585,15.0
1.5669,15.0
1.5752,15.0
1.5836,15.0
1.5919,15.0
1.6002,15.0
1.6086,15.0
1.6169,15.0
1.6253,15.0
1.6336,15.0
1.642,15.0
1.6503,15.0
1.6586,15.0
1.667,15.0
1.6753,15.0
1.6837,15.0
1.692,15.0
1.7003,15.0
1.7087,15.0
1.717,15.0
1.7254,15.0
1.7337,15.0
1.7421,15.0
1.7504,15.0
1.7587,15.0
1.7671,15.0
1.7754,15.0
1.7838,15.0
1.7921,15.0
1.8004,15.0
1.8088,15.0
1.8171,15.0
1.8255,15.0
1.8338,15.0
1.8422,15.0
1.8505,15.0
1.8588,15.0
1.8672,15.0
1.8755,15.0
1.8839,15.0
1.8922,15.0
1.9005,15.0
1.9089,15.0
1.9172,15.0
1.9256,15.0
1.9339,15.0
1.9423,15.0
1.9506,15.0
1.9589,15.0
1.9673,15.0
1.9756,15.0
1.984,15.0
1.9923,15.0
2.0006,15.0
2.009,15.0
2.0173,15.0
2.0257,15.0
2.034,15.0
2.0424,15.0
2.0507,15.0
2.059,15.0
2.0674,15.0
2.0757,15.0
2.0841,15.0
2.0924,15.0
2.1007,15.0
2.1091,15.0
2.1174,15.0
2.1258,15.0
2.1341,15.0
2.1425,15.0
2.1508,15.0
2.1591,15.0
2.1675,15.0
2.1758,15.0
2.1842,15.0
2.1925,15.0
2.2008,15.0
2.2092,15.0
2.2175,15.0
2.2259,15.0
2.2342,15.0
2.2426,15.0
2.2509,15.0
2.2592,15.0
2.2676,15.0
2.2759,15.0
2.2843,15.0
2.2926,15.0
2.3009,15.0
2.3093,15.0
2.3176,15.0
2.326,15.0
2.3343,15.0
2.3427,15.0
2.351,15.0
2.3593,15.0
2.3677,15.0
2.376,15.0
2.3844,15.0
2.3927,15.0
2.401,15.0
2.4094,15.0
2.4177,15.0
2.4261,15.0
2.4344,15.0
2.4428,15.0
2.4511,15.0
2.4594,15.0
2.4678,15.0
2.4761,15.0
2.4845,15.0
2.4928,15.0
2.5011,15.0
2.5095,15.0
2.5178,15.0
2.5262,15.0
2.5345,15.0
2.5429,15.0
2.5512,15.0
2.5595,15.0
2.5679,15.0
2.5762,15.0
2.5846,15.0
2.5929,15.0
2.6012,15.0
