t_s,weight
0.0072,0.0
0.0156,0.0
0.0239,0.0
0.0323,0.0
0.0406,0.0
0.0489,0.0
0.0573,0.0
0.0656,0.0
0.074,0.0
0.0823,0.0
0.0907,0.0
0.099,0.0
0.1073,0.0
0.1157,0.0
0.124,0.0
0.1324,0.0
0.1407,0.0
0.149,0.0
0.1574,0.0
0.1657,0.0
0.1741,0.0
0.1824,0.0
0.1908,0.0
0.1991,0.0
0.2074,0.0
0.2158,0.0
0.2241,0.0
0.2325,0.0
0.2408,0.0
0.2491,0.0
0.2575,0.0
0.2658,0.0
0.2742,0.0
0.2825,0.0
0.2909,0.0
0.2992,0.0
0.3075,0.0
0.3159,0.0
0.3242,0.0
0.3326,0.0
0.3409,0.0
0.3492,0.0
0.3576,0.0
0.3659,0.0
0.3743,0.0
0.3826,0.0
0.391,0.0
0.3993,0.0
0.4076,0.0
0.416,0.0
0.4243,0.0
0.4327,0.0
0.441,0.0
0.4493,0.0
0.4577,0.0
0.466,0.0
0.4744,0.0
0.4827,0.0
0.4911,0.0
0.4994,0.0
0.5077,0.0
0.5161,0.0
0.5244,0.0
0.5328,0.0
0.5411,0.0
0.5494,0.0
0.5578,0.0
0.5661,0.0
0.5745,0.0
0.5828,0.0
0.5912,0.0
0.5995,0.0
0.6078,0.0
0.6162,0.0
0.6245,0.0
0.6329,0.0
0.6412,0.0
0.6495,0.0
0.6579,0.0
0.6662,0.0
0.6746,0.0
0.6829,0.0
0.6913,0.0
0.6996,0.0
0.7079,0.0
0.7163,0.0
0.7246,0.0
0.733,0.0
0.7413,0.0
0.7496,0.0
0.758,0.0
0.7663,0.0
0.7747,0.0
0.783,0.0
0.7914,0.0
0.7997,0.0
0.808,0.0
0.8164,0.0
0.8247,0.0
0.8331,0.0
0.8414,0.0
0.8497,0.0
0.8581,0.0
0.8664,0.0
0.8748,0.0
0.8831,0.0
0.8915,0.0
0.8998,0.0
0.9081,0.0
0.9165,0.0
0.9248,0.0
0.9332,0.0
0.9415,0.0
0.9498,0.0
0.9582,0.0
0.9665,0.0
0.9749,0.0
0.9832,0.0
0.9916,0.0
0.9999,0.0
1.0082,0.0
1.0166,0.0
1.0249,0.0
1.0333,0.0
1.0416,0.0
1.0499,0.0
1.0583,0.0
1.0666,0.0
1.075,0.0
1.0833,0.0
1.0917,0.0
1.1,0.0
1.1083,0.0
1.1167,0.0
1.125,0.0
1.1334,0.0
1.1417,3.0
1.15,3.0
1.1584,3.0
1.1667,3.0
1.1751,3.0
1.1834,3.0
1.1918,3.0
1.2001,3.0
1.2084,3.0
1.2168,3.0
1.2251,3.0
1.2335,3.0
1.2418,6.4
1.2501,6.4
1.2585,6.4
1.2668,6.4
1.2752,6.4
1.2835,6.4
1.2919,6.4
1.3002,6.4
1.3085,6.4
1.3169,6.4
1.3252,6.4
1.3336,26.3
1.3419,26.3
1.3502,26.3
1.3586,26.3
1.3669,26.3
1.3753,26.3
1.3836,26.3
1.392,26.3
1.4003,26.3
1.4086,26.3
1.417,26.3
1.4253,26.3
1.4337,26.3
1.442,26.6
1.4503,27.2
1.4587,27.8
1.467,28.4
1.4754,28.4
1.4837,28.4
1.4921,28.4
1.5004,28.4
1.5087,28.4
1.5171,28.4
1.5254,33.9
1.5338,33.9
1.5421,33.9
1.5504,33.9
1.5588,33.9
1.5671,33.9
1.5755,33.9
1.5838,33.9
1.5922,33.9
1.6005,33.9
1.6088,33.9
1.6172,33.9
1.6255,33.9
1.6339,33.9
1.6422,34.0
1.6505,34.7
1.6589,35.5
1.6672,36.2
1.6756,37.0
1.6839,37.8
1.6923,38.5
1.7006,38.5
1.7089,38.5
1.7173,38.5
1.7256,45.5
1.734,45.5
1.7423,45.5
1.7506,45.5
1.759,45.5
1.7673,45.5
1.7757,45.5
1.784,45.5
1.7924,45.5
1.8007,45.5
1.809,45.5
1.8174,45.5
1.8257,47.6
1.8341,48.1
1.8424,48.5
1.8507,48.9
1.8591,49.3
1.8674,49.7
1.8758,50.1
1.8841,50.5
1.8925,50.9
1.9008,51.3
