t_s,weight
0.0005,0.0
0.0089,0.0
0.0172,0.0
0.0256,0.0
0.0339,0.0
0.0422,0.0
0.0506,0.0
0.0589,0.0
0.0673,0.0
0.0756,0.0
0.0839,0.0
0.0923,0.0
0.1006,0.0
0.109,0.0
0.1173,0.0
0.1257,0.0
0.134,0.0
0.1423,0.0
0.1507,0.0
0.159,0.0
0.1674,0.0
0.1757,0.0
0.184,0.0
0.1924,0.0
0.2007,0.0
0.2091,0.0
0.2174,0.0
0.2258,0.0
0.2341,0.0
0.2424,0.0
0.2508,0.0
0.2591,0.0
0.2675,0.0
0.2758,0.0
0.2841,0.0
0.2925,0.0
0.3008,0.0
0.3092,0.0
0.3175,0.0
0.3259,0.0
0.3342,0.0
0.3425,0.0
0.3509,0.0
0.3592,0.0
0.3676,0.0
0.3759,0.0
0.3842,0.0
0.3926,0.0
0.4009,0.0
0.4093,0.0
0.4176,0.0
0.426,0.0
0.4343,0.0
0.4426,0.0
0.451,0.0
0.4593,0.0
0.4677,0.0
0.476,0.0
0.4843,0.0
0.4927,0.0
0.501,0.0
0.5094,0.0
0.5177,0.0
0.5261,0.0
0.5344,0.0
0.5427,0.0
0.5511,0.0
0.5594,0.0
0.5678,0.0
0.5761,0.0
0.5844,0.0
0.5928,0.0
0.6011,0.0
0.6095,0.0
0.6178,0.0
0.6262,0.0
0.6345,0.0
0.6428,0.0
0.6512,0.0
0.6595,0.0
0.6679,0.0
0.6762,0.0
0.6845,0.0
0.6929,0.0
0.7012,0.0
0.7096,0.0
0.7179,0.0
0.7263,0.0
0.7346,0.0
0.7429,0.0
0.7513,0.0
0.7596,0.0
0.768,0.0
0.7763,0.0
0.7846,0.0
0.793,0.0
0.8013,0.0
0.8097,0.0
0.818,0.0
0.8264,0.0
0.8347,0.0
0.843,0.0
0.8514,0.0
0.8597,0.0
0.8681,0.0
0.8764,0.0
0.8847,0.0
0.8931,0.0
0.9014,0.0
0.9098,0.0
0.9181,0.0
0.9265,0.0
0.9348,0.0
0.9431,0.0
0.9515,0.0
0.9598,0.0
0.9682,0.0
0.9765,0.0
0.9848,0.0
0.9932,0.0
1.0015,0.0
1.0099,0.0
1.0182,0.0
1.0266,0.0
1.0349,0.0
1.0432,0.0
1.0516,0.0
1.0599,0.0
1.0683,0.0
1.0766,0.0
1.0849,0.0
1.0933,0.0
1.1016,0.0
1.11,0.0
1.1183,0.0
1.1267,0.0
1.135,0.0
1.1433,0.0
1.1517,0.0
1.16,0.0
1.1684,0.0
1.1767,0.0
1.185,0.0
1.1934,0.0
1.2017,0.0
1.2101,0.0
1.2184,0.0
1.2268,0.0
1.2351,0.0
1.2434,0.0
1.2518,0.0
1.2601,0.0
1.2685,0.0
1.2768,0.0
1.2851,0.0
1.2935,0.0
1.3018,0.0
1.3102,0.0
1.3185,3.2
1.3269,3.2
1.3352,3.2
1.3435,3.2
1.3519,3.2
1.3602,3.2
1.3686,3.2
1.3769,3.2
1.3852,3.2
1.3936,3.2
1.4019,3.2
1.4103,3.2
1.4186,22.0
1.427,22.0
1.4353,22.0
1.4436,22.0
1.452,22.0
1.4603,22.0
1.4687,22.0
1.477,22.0
1.4853,22.0
1.4937,22.0
1.502,22.0
1.5104,26.1
1.5187,26.1
1.5271,26.1
1.5354,26.1
1.5437,26.1
1.5521,26.1
1.5604,26.1
1.5688,26.1
1.5771,26.1
1.5854,26.1
1.5938,26.1
1.6021,26.1
1.6105,26.1
1.6188,26.1
1.6272,26.1
1.6355,28.0
1.6438,30.0
1.6522,30.0
1.6605,30.0
1.6689,30.0
1.6772,30.0
1.6855,30.0
1.6939,30.0
1.7022,30.0
1.7106,30.0
1.7189,30.0
1.7273,30.0
1.7356,30.0
1.7439,31.0
1.7523,31.0
1.7606,34.2
1.769,34.2
1.7773,34.2
1.7856,34.2
1.794,34.2
1.8023,34.2
1.8107,34.2
1.819,34.2
1.8274,34.2
1.8357,35.5
1.844,37.0
1.8524,38.5
1.8607,40.0
1.8691,40.0
1.8774,40.0
1.8857,40.0
1.8941,40.0
1.9024,40.0
1.9108,40.0
1.9191,46.0
1.9275,46.0
1.9358,46.0
1.9441,46.0
1.9525,46.0
1.9608,46.0
1.9692,46.0
1.9775,46.0
1.9858,46.0
1.9942,46.0
2.0025,46.0
2.0109,46.8
2.0192,47.7
2.0276,48.5
2.0359,49.3
2.0442,50.2
2.0526,51.0
2.0609,51.0
2.0693,51.0
2.0776,51.0
2.0859,51.0
2.0943,51.0
2.1026,57.0
2.111,57.0
2.1193,57.0
2.1277,57.0
2.136,57.0
2.1443,57.0
2.1527,57.0
2.161,57.0
2.1694,57.0
2.1777,57.0
2.186,57.0
2.1944,57.0
2.2027,58.2
2.2111,59.4
2.2194,60.6
2.2278,61.8
2.2361,63.0
2.2444,63.0
2.2528,63.0
2.2611,63.0
2.2695,63.0
2.2778,63.0
2.2861,63.0
2.2945,63.0
2.3028,63.0
2.3112,64.3
2.3195,65.7
2.3279,67.0
2.3362,68.3
2.3445,69.4
2.3529,69.4
2.3612,69.4
2.3696,69.4
2.3779,69.4
2.3862,69.4
2.3946,75.0
2.4029,75.0
2.4113,75.0
2.4196,75.0
2.428,75.0
2.4363,75.0
2.4446,75.0
2.453,75.0
2.4613,75.0
2.4697,75.0
2.478,75.0
2.4863,75.0
2.4947,75.0
2.503,75.0
2.5114,82.0
2.5197,82.0
2.5281,82.0
2.5364,82.0
2.5447,82.0
2.5531,82.0
2.5614,82.0
2.5698,82.0
2.5781,82.0
2.5865,82.0
2.5948,82.0
2.6031,86.2
2.6115,86.2
2.6198,86.2
2.6282,86.2
2.6365,86.5
2.6448,87.0
2.6532,87.5
2.6615,88.0
2.6699,88.0
2.6782,88.0
2.6866,88.0
2.6949,88.0
2.7032,88.0
2.7116,88.0
2.7199,88.0
2.7283,88.0
2.7366,88.0
2.7449,88.0
2.7533,88.0
2.7616,88.0
2.77,88.0
2.7783,88.0
2.7867,88.0
2.795,88.0
2.8033,88.0
2.8117,88.0
2.82,88.0
2.8284,88.0
2.8367,88.0
2.845,88.0
2.8534,88.0
2.8617,88.0
2.8701,88.0
2.8784,88.0
2.8868,88.0
2.8951,88.0
