t_s,weight
0.0075,0.0
0.0158,0.0
0.0241,0.0
0.0325,0.0
0.0408,0.0
0.0492,0.0
0.0575,0.0
0.0658,0.0
0.0742,0.0
0.0825,0.0
0.0909,0.0
0.0992,0.0
0.1076,0.0
0.1159,0.0
0.1242,0.0
0.1326,0.0
0.1409,0.0
0.1493,0.0
0.1576,0.0
0.1659,0.0
0.1743,0.0
0.1826,0.0
0.191,0.0
0.1993,0.0
0.2077,0.0
0.216,0.0
0.2243,0.0
0.2327,0.0
0.241,0.0
0.2494,0.0
0.2577,0.0
0.266,0.0
0.2744,0.0
0.2827,0.0
0.2911,0.0
0.2994,0.0
0.3078,0.0
0.3161,0.0
0.3244,0.0
0.3328,0.0
0.3411,0.0
0.3495,0.0
0.3578,0.0
0.3661,0.0
0.3745,0.0
0.3828,0.0
0.3912,0.0
0.3995,0.0
0.4079,0.0
0.4162,0.0
0.4245,0.0
0.4329,0.0
0.4412,0.0
0.4496,0.0
0.4579,0.0
0.4662,0.0
0.4746,0.0
0.4829,0.0
0.4913,0.0
0.4996,0.0
0.508,0.0
0.5163,0.0
0.5246,0.0
0.533,0.0
0.5413,0.0
0.5497,0.0
0.558,0.0
0.5663,0.0
0.5747,0.0
0.583,0.0
0.5914,0.0
0.5997,0.0
0.6081,0.0
0.6164,0.0
0.6247,0.0
0.6331,0.0
0.6414,0.0
0.6498,0.0
0.6581,0.0
0.6664,0.0
0.6748,0.0
0.6831,0.0
0.6915,0.0
0.6998,0.0
0.7082,0.0
0.7165,0.0
0.7248,0.0
0.7332,0.0
0.7415,0.0
0.7499,0.0
0.7582,0.0
0.7665,0.0
0.7749,0.0
0.7832,0.0
0.7916,0.0
0.7999,0.0
0.8083,0.0
0.8166,0.0
0.8249,0.0
0.8333,0.0
0.8416,0.0
0.85,0.0
0.8583,0.0
0.8666,0.0
0.875,0.0
0.8833,0.0
0.8917,0.0
0.9,0.0
0.9084,0.0
0.9167,0.0
0.925,0.0
0.9334,0.0
0.9417,0.0
0.9501,0.0
0.9584,0.0
0.9667,0.0
0.9751,0.0
0.9834,0.0
0.9918,0.0
1.0001,0.0
1.0085,0.0
1.0168,0.0
1.0251,0.0
1.0335,0.0
1.0418,0.0
1.0502,0.0
1.0585,0.0
1.0668,0.0
1.0752,0.0
1.0835,0.0
1.0919,0.0
1.1002,0.0
1.1086,0.0
1.1169,0.0
1.1252,0.0
1.1336,5.6
1.1419,5.6
1.1503,5.6
1.1586,5.6
1.1669,5.6
1.1753,5.6
1.1836,5.6
1.192,5.6
1.2003,5.6
1.2087,5.6
1.217,5.6
1.2253,5.6
1.2337,5.6
1.242,8.8
1.2504,8.8
1.2587,8.8
1.267,8.8
1.2754,8.8
1.2837,8.8
1.2921,8.8
1.3004,8.8
1.3088,9.2
1.3171,9.6
1.3254,10.0
1.3338,10.4
1.3421,10.8
1.3505,10.8
1.3588,10.8
1.3671,10.8
1.3755,10.8
1.3838,10.8
1.3922,10.8
1.4005,11.4
1.4089,11.4
1.4172,11.4
1.4255,11.4
1.4339,11.4
1.4422,17.7
1.4506,17.7
1.4589,17.7
1.4672,17.7
1.4756,17.7
1.4839,17.7
1.4923,17.7
1.5006,17.7
1.509,17.7
1.5173,17.7
1.5256,17.7
1.534,18.3
1.5423,19.0
1.5507,19.7
1.559,20.3
1.5673,21.0
1.5757,21.6
1.584,21.6
1.5924,21.6
1.6007,21.6
1.6091,21.6
1.6174,21.6
1.6257,21.6
1.6341,21.6
1.6424,21.6
1.6508,26.3
1.6591,26.3
1.6674,26.3
1.6758,26.3
1.6841,26.3
1.6925,26.3
1.7008,26.3
1.7092,26.3
1.7175,26.3
1.7258,26.3
1.7342,26.3
1.7425,27.5
1.7509,27.5
1.7592,27.5
1.7675,27.5
1.7759,27.5
1.7842,27.5
1.7926,28.2
1.8009,28.2
1.8093,28.2
1.8176,28.2
1.8259,28.2
1.8343,28.2
1.8426,28.2
1.851,28.2
1.8593,28.2
1.8676,29.5
1.876,31.4
1.8843,31.4
1.8927,31.4
1.901,31.4
1.9094,31.4
1.9177,31.4
1.926,31.4
1.9344,31.4
1.9427,31.4
1.9511,35.0
1.9594,35.0
1.9677,35.0
1.9761,35.0
1.9844,35.0
1.9928,35.0
2.0011,35.0
2.0095,35.0
2.0178,35.0
2.0261,35.0
2.0345,35.0
2.0428,35.0
2.0512,35.0
2.0595,35.0
2.0678,35.0
2.0762,35.0
2.0845,35.0
2.0929,35.0
2.1012,35.0
2.1096,35.0
2.1179,35.0
2.1262,35.0
2.1346,35.0
2.1429,35.0
2.1513,35.0
2.1596,35.0
2.1679,35.0
2.1763,35.0
2.1846,35.0
2.193,35.0
2.2013,35.0
2.2097,35.0
2.218,35.0
2.2263,35.0
2.2347,35.0
2.243,35.0
2.2514,35.0
2.2597,35.0
2.268,35.0
2.2764,35.0
2.2847,35.0
2.2931,35.0
2.3014,35.0
2.3098,35.0
2.3181,35.0
2.3264,35.0
2.3348,35.0
2.3431,35.0
2.3515,35.0
2.3598,35.0
2.3681,35.0
2.3765,35.0
2.3848,35.0
2.3932,35.0
2.4015,35.0
2.4099,35.0
2.4182,35.0
2.4265,35.0
2.4349,35.0
2.4432,35.0
2.4516,35.0
2.4599,35.0
2.4682,35.0
2.4766,35.0
2.4849,35.0
2.4933,35.0
2.5016,35.0
2.51,35.0
2.5183,35.0
2.5266,35.0
2.535,35.0
2.5433,35.0
2.5517,35.0
2.56,35.0
2.5683,35.0
2.5767,35.0
2.585,35.0
2.5934,35.0
2.6017,35.0
2.6101,35.0
2.6184,35.0
2.6267,35.0
2.6351,35.0
2.6434,35.0
2.6518,35.0
2.6601,35.0
2.6684,35.0
2.6768,35.0
2.6851,35.0
2.6935,35.0
2.7018,35.0
2.7102,35.0
2.7185,35.0
2.7268,35.0
2.7352,35.0
2.7435,35.0
2.7519,35.0
2.7602,35.0
2.7685,35.0
2.7769,35.0
2.7852,35.0
2.7936,35.0
2.8019,35.0
2.8103,35.0
2.8186,35.0
2.8269,35.0
2.8353,35.0
2.8436,35.0
2.852,35.0
2.8603,35.0
2.8686,35.0
2.877,35.0
2.8853,35.0
2.8937,35.0
2.902,35.0
2.9104,35.0
2.9187,35.0
2.927,35.0
2.9354,35.0
2.9437,35.0
2.9521,35.0
2.9604,35.0
2.9687,35.0
2.9771,35.0
2.9854,35.0
2.9938,35.0
3.0021,35.0
3.0105,35.0
3.0188,35.0
3.0271,35.0
3.0355,35.0
3.0438,35.0
3.0522,35.0
3.0605,35.0
3.0688,35.0
3.0772,35.0
3.0855,35.0
3.0939,35.0
3.1022,35.0
3.1106,35.0
3.1189,35.0
3.1272,35.0
3.1356,35.0
3.1439,35.0
3.1523,35.0
3.1606,35.0
3.1689,35.0
3.1773,35.0
3.1856,35.0
3.194,35.0
3.2023,35.0
3.2107,35.0
3.219,35.0
3.2273,35.0
3.2357,35.0
3.244,35.0
3.2524,35.0
3.2607,35.0
3.269,35.0
3.2774,35.0
3.2857,35.0
