t_s,weight
0.0076,0.0
0.016,0.0
0.0243,0.0
0.0326,0.0
0.041,0.0
0.0493,0.0
0.0577,0.0
0.066,0.0
0.0744,0.0
0.0827,0.0
0.091,0.0
0.0994,0.0
0.1077,0.0
0.1161,0.0
0.1244,0.0
0.1327,0.0
0.1411,0.0
0.1494,0.0
0.1578,0.0
0.1661,0.0
0.1745,0.0
0.1828,0.0
0.1911,0.0
0.1995,0.0
0.2078,0.0
0.2162,0.0
0.2245,0.0
0.2328,0.0
0.2412,0.0
0.2495,0.0
0.2579,0.0
0.2662,0.0
0.2746,0.0
0.2829,0.0
0.2912,0.0
0.2996,0.0
0.3079,0.0
0.3163,0.0
0.3246,0.0
0.3329,0.0
0.3413,0.0
0.3496,0.0
0.358,0.0
0.3663,0.0
0.3747,0.0
0.383,0.0
0.3913,0.0
0.3997,0.0
0.408,0.0
0.4164,0.0
0.4247,0.0
0.433,0.0
0.4414,0.0
0.4497,0.0
0.4581,0.0
0.4664,0.0
0.4748,0.0
0.4831,0.0
0.4914,0.0
0.4998,0.0
0.5081,0.0
0.5165,0.0
0.5248,0.0
0.5331,0.0
0.5415,0.0
0.5498,0.0
0.5582,0.0
0.5665,0.0
0.5749,0.0
0.5832,0.0
0.5915,0.0
0.5999,0.0
0.6082,0.0
0.6166,0.0
0.6249,0.0
0.6332,0.0
0.6416,0.0
0.6499,0.0
0.6583,0.0
0.6666,0.0
0.675,0.0
0.6833,0.0
0.6916,0.0
0.7,0.0
0.7083,0.0
0.7167,0.0
0.725,0.0
0.7333,0.0
0.7417,0.0
0.75,0.0
0.7584,0.0
0.7667,0.0
0.7751,0.0
0.7834,0.0
0.7917,0.0
0.8001,0.0
0.8084,0.0
0.8168,0.0
0.8251,0.0
0.8334,0.0
0.8418,0.0
0.8501,0.0
0.8585,0.0
0.8668,0.0
0.8752,0.0
0.8835,0.0
0.8918,0.0
0.9002,0.0
0.9085,0.0
0.9169,0.0
0.9252,0.0
0.9335,0.0
0.9419,0.0
0.9502,0.0
0.9586,0.0
0.9669,0.0
0.9753,0.0
0.9836,0.0
0.9919,0.0
1.0003,0.0
1.0086,0.0
1.017,0.0
1.0253,0.0
1.0336,0.0
1.042,0.0
1.0503,0.0
1.0587,0.0
1.067,0.5
1.0754,1.0
1.0837,1.5
1.092,2.0
1.1004,2.0
1.1087,2.0
1.1171,2.0
1.1254,2.0
1.1337,2.0
1.1421,2.0
1.1504,2.0
1.1588,2.0
1.1671,2.0
1.1755,2.0
1.1838,2.0
1.1921,2.0
1.2005,2.0
1.2088,2.0
1.2172,2.0
1.2255,2.0
1.2338,2.0
1.2422,2.0
1.2505,2.0
1.2589,2.0
1.2672,22.0
1.2756,22.0
1.2839,22.0
1.2922,22.0
1.3006,22.0
1.3089,22.0
1.3173,22.0
1.3256,22.0
1.3339,22.0
1.3423,22.0
1.3506,22.0
1.359,23.0
1.3673,23.0
1.3757,23.0
1.384,23.0
1.3923,23.0
1.4007,23.0
1.409,23.0
1.4174,23.0
1.4257,23.0
1.434,23.0
1.4424,23.0
1.4507,23.0
1.4591,23.0
