t_s,weight
0.0074,0.0
0.0157,0.0
0.0241,0.0
0.0324,0.0
0.0407,0.0
0.0491,0.0
0.0574,0.0
0.0658,0.0
0.0741,0.0
0.0825,0.0
0.0908,0.0
0.0991,0.0
0.1075,0.0
0.1158,0.0
0.1242,0.0
0.1325,0.0
0.1408,0.0
0.1492,0.0
0.1575,0.0
0.1659,0.0
0.1742,0.0
0.1826,0.0
0.1909,0.0
0.1992,0.0
0.2076,0.0
0.2159,0.0
0.2243,0.0
0.2326,0.0
0.2409,0.0
0.2493,0.0
0.2576,0.0
0.266,0.0
0.2743,0.0
0.2827,0.0
0.291,0.0
0.2993,0.0
0.3077,0.0
0.316,0.0
0.3244,0.0
0.3327,0.0
0.341,0.0
0.3494,0.0
0.3577,0.0
0.3661,0.0
0.3744,0.0
0.3828,0.0
0.3911,0.0
0.3994,0.0
0.4078,0.0
0.4161,0.0
0.4245,0.0
0.4328,0.0
0.4411,0.0
0.4495,0.0
0.4578,0.0
0.4662,0.0
0.4745,0.0
0.4829,0.0
0.4912,0.0
0.4995,0.0
0.5079,0.0
0.5162,0.0
0.5246,0.0
0.5329,0.0
0.5412,0.0
0.5496,0.0
0.5579,0.0
0.5663,0.0
0.5746,0.0
0.583,0.0
0.5913,0.0
0.5996,0.0
0.608,0.0
0.6163,0.0
0.6247,0.0
0.633,0.0
0.6413,0.0
0.6497,0.0
0.658,0.0
0.6664,0.0
0.6747,0.0
0.6831,0.0
0.6914,0.0
0.6997,0.0
0.7081,0.0
0.7164,0.0
0.7248,0.0
0.7331,0.0
0.7414,0.0
0.7498,0.0
0.7581,0.0
0.7665,0.0
0.7748,0.0
0.7832,0.0
0.7915,0.0
0.7998,0.0
0.8082,0.0
0.8165,0.0
0.8249,0.0
0.8332,0.0
0.8415,0.0
0.8499,0.0
0.8582,0.0
0.8666,0.0
0.8749,0.0
0.8833,0.0
0.8916,0.0
0.8999,0.0
0.9083,0.0
0.9166,0.0
0.925,0.0
0.9333,0.0
0.9416,0.0
0.95,0.0
0.9583,0.0
0.9667,0.0
0.975,0.0
0.9834,0.0
0.9917,0.0
1.0,0.0
1.0084,0.0
1.0167,0.0
1.0251,0.0
1.0334,0.0
1.0417,0.0
1.0501,0.0
1.0584,0.0
1.0668,0.0
1.0751,0.0
1.0835,0.0
1.0918,0.0
1.1001,0.0
1.1085,0.0
1.1168,0.0
1.1252,0.0
1.1335,0.0
1.1418,0.0
1.1502,0.0
1.1585,0.0
1.1669,0.0
1.1752,0.0
1.1836,0.0
1.1919,0.0
1.2002,0.0
1.2086,0.0
1.2169,0.0
1.2253,0.0
1.2336,0.0
1.2419,0.0
1.2503,0.0
1.2586,6.7
1.267,6.7
1.2753,6.7
1.2837,6.7
1.292,6.7
1.3003,6.7
1.3087,6.7
1.317,6.7
1.3254,6.7
1.3337,6.7
1.342,6.7
1.3504,6.7
1.3587,19.0
1.3671,19.0
1.3754,19.0
1.3838,19.0
1.3921,19.0
1.4004,19.0
1.4088,19.0
1.4171,19.0
1.4255,19.0
1.4338,19.0
1.4421,19.0
1.4505,19.0
1.4588,19.5
1.4672,20.1
1.4755,20.7
1.4839,21.2
1.4922,21.8
1.5005,22.2
1.5089,22.2
1.5172,22.2
1.5256,22.2
1.5339,22.2
1.5422,22.2
1.5506,23.0
1.5589,23.0
1.5673,23.0
1.5756,23.0
1.584,23.0
1.5923,23.0
1.6006,23.0
1.609,23.0
1.6173,23.0
1.6257,23.0
1.634,23.0
1.6423,23.0
1.6507,23.0
1.659,23.0
1.6674,23.0
1.6757,23.0
1.6841,23.0
1.6924,23.0
1.7007,23.0
1.7091,23.0
1.7174,26.9
1.7258,26.9
1.7341,26.9
1.7424,26.9
1.7508,26.9
1.7591,26.9
1.7675,26.9
1.7758,26.9
1.7842,33.8
1.7925,33.8
1.8008,33.8
1.8092,33.8
1.8175,33.8
1.8259,33.8
1.8342,33.8
1.8425,33.8
1.8509,33.8
1.8592,36.4
1.8676,36.4
1.8759,36.4
1.8843,36.4
1.8926,36.4
1.9009,36.4
1.9093,36.4
1.9176,36.4
1.926,36.4
1.9343,36.4
1.9426,36.4
1.951,38.9
1.9593,38.9
1.9677,38.9
1.976,38.9
1.9844,38.9
1.9927,38.9
2.001,38.9
