t_s,weight
0.0071,0.0
0.0154,0.0
0.0238,0.0
0.0321,0.0
0.0405,0.0
0.0488,0.0
0.0572,0.0
0.0655,0.0
0.0738,0.0
0.0822,0.0
0.0905,0.0
0.0989,0.0
0.1072,0.0
0.1155,0.0
0.1239,0.0
0.1322,0.0
0.1406,0.0
0.1489,0.0
0.1573,0.0
0.1656,0.0
0.1739,0.0
0.1823,0.0
0.1906,0.0
0.199,0.0
0.2073,0.0
0.2156,0.0
0.224,0.0
0.2323,0.0
0.2407,0.0
0.249,0.0
0.2574,0.0
0.2657,0.0
0.274,0.0
0.2824,0.0
0.2907,0.0
0.2991,0.0
0.3074,0.0
0.3157,0.0
0.3241,0.0
0.3324,0.0
0.3408,0.0
0.3491,0.0
0.3575,0.0
0.3658,0.0
0.3741,0.0
0.3825,0.0
0.3908,0.0
0.3992,0.0
0.4075,0.0
0.4158,0.0
0.4242,0.0
0.4325,0.0
0.4409,0.0
0.4492,0.0
0.4576,0.0
0.4659,0.0
0.4742,0.0
0.4826,0.0
0.4909,0.0
0.4993,0.0
0.5076,0.0
0.5159,0.0
0.5243,0.0
0.5326,0.0
0.541,0.0
0.5493,0.0
0.5577,0.0
0.566,0.0
0.5743,0.0
0.5827,0.0
0.591,0.0
0.5994,0.0
0.6077,0.0
0.616,0.0
0.6244,0.0
0.6327,0.0
0.6411,0.0
0.6494,0.0
0.6578,0.0
0.6661,0.0
0.6744,0.0
0.6828,0.0
0.6911,0.0
0.6995,0.0
0.7078,0.0
0.7161,0.0
0.7245,0.0
0.7328,0.0
0.7412,0.0
0.7495,0.0
0.7579,0.0
0.7662,0.0
0.7745,0.0
0.7829,0.0
0.7912,0.0
0.7996,0.0
0.8079,0.0
0.8162,0.0
0.8246,0.0
0.8329,0.0
0.8413,0.0
0.8496,0.0
0.858,0.0
0.8663,0.0
0.8746,0.0
0.883,0.0
0.8913,0.0
0.8997,0.0
0.908,0.0
0.9163,0.0
0.9247,0.0
0.933,0.0
0.9414,0.0
0.9497,0.0
0.9581,0.0
0.9664,0.0
0.9747,0.0
0.9831,0.0
0.9914,0.0
0.9998,0.0
1.0081,0.0
1.0164,0.0
1.0248,0.0
1.0331,0.0
1.0415,0.0
1.0498,0.0
1.0582,0.0
1.0665,0.0
1.0748,0.0
1.0832,0.0
1.0915,0.0
1.0999,0.0
1.1082,0.0
1.1165,0.0
1.1249,0.0
1.1332,0.0
1.1416,0.0
1.1499,0.0
1.1583,0.0
1.1666,0.0
1.1749,1.0
1.1833,1.0
1.1916,1.0
1.2,1.0
1.2083,1.0
1.2166,1.0
1.225,1.0
1.2333,1.0
1.2417,1.0
1.25,6.3
1.2584,6.3
1.2667,6.3
1.275,6.3
1.2834,6.3
1.2917,6.3
1.3001,6.3
1.3084,6.3
1.3167,6.3
1.3251,6.3
1.3334,6.3
1.3418,6.3
1.3501,24.4
1.3585,24.4
1.3668,24.4
1.3751,24.4
1.3835,24.4
1.3918,24.4
1.4002,24.4
1.4085,25.0
1.4168,25.0
1.4252,25.0
1.4335,25.0
1.4419,25.0
1.4502,25.7
1.4586,26.5
1.4669,27.2
1.4752,28.0
1.4836,28.0
1.4919,28.0
1.5003,28.0
1.5086,28.0
1.5169,28.0
1.5253,28.0
1.5336,28.0
1.542,33.4
1.5503,33.4
1.5587,33.4
1.567,33.4
1.5753,33.4
1.5837,33.4
1.592,33.4
1.6004,33.4
1.6087,33.4
1.617,33.4
1.6254,33.4
1.6337,33.4
1.6421,33.4
1.6504,33.4
1.6588,37.0
1.6671,37.0
1.6754,37.0
1.6838,37.0
1.6921,37.0
1.7005,37.0
1.7088,37.0
1.7171,37.0
1.7255,37.0
1.7338,37.0
1.7422,37.5
1.7505,38.0
1.7589,38.5
1.7672,38.9
1.7755,39.4
1.7839,39.9
1.7922,40.4
1.8006,40.9
1.8089,40.9
1.8172,40.9
1.8256,40.9
1.8339,40.9
1.8423,40.9
1.8506,44.0
1.859,44.0
1.8673,44.0
1.8756,44.0
1.884,44.0
1.8923,44.0
1.9007,44.0
1.909,44.0
1.9173,44.0
1.9257,44.0
1.934,44.0
1.9424,44.0
1.9507,44.0
1.9591,44.0
1.9674,44.0
1.9757,44.0
1.9841,44.0
1.9924,44.0
2.0008,44.0
2.0091,44.0
2.0174,44.0
2.0258,44.0
2.0341,44.0
2.0425,44.0
2.0508,44.0
2.0592,44.0
2.0675,44.0
2.0758,44.0
2.0842,44.0
2.0925,44.0
2.1009,44.0
2.1092,44.0
2.1175,44.0
2.1259,44.0
2.1342,44.0
2.1426,44.0
2.1509,44.0
2.1593,44.0
2.1676,44.0
2.1759,44.0
2.1843,44.0
2.1926,44.0
2.201,44.0
2.2093,44.0
2.2176,44.0
2.226,44.0
2.2343,44.0
2.2427,44.0
2.251,44.0
2.2594,44.0
2.2677,44.0
2.276,44.0
2.2844,44.0
2.2927,44.0
2.3011,44.0
2.3094,44.0
2.3177,44.0
2.3261,44.0
2.3344,44.0
2.3428,44.0
2.3511,44.0
2.3595,44.0
2.3678,44.0
2.3761,44.0
2.3845,44.0
2.3928,44.0
2.4012,44.0
2.4095,44.0
2.4178,44.0
2.4262,44.0
2.4345,44.0
2.4429,44.0
2.4512,44.0
2.4596,44.0
2.4679,44.0
2.4762,44.0
2.4846,44.0
2.4929,44.0
2.5013,44.0
2.5096,44.0
2.5179,44.0
2.5263,44.0
2.5346,44.0
2.543,44.0
2.5513,44.0
2.5597,44.0
2.568,44.0
2.5763,44.0
2.5847,44.0
2.593,44.0
2.6014,44.0
2.6097,44.0
2.618,44.0
2.6264,44.0
2.6347,44.0
2.6431,44.0
2.6514,44.0
2.6598,44.0
2.6681,44.0
2.6764,44.0
2.6848,44.0
2.6931,44.0
2.7015,44.0
2.7098,44.0
2.7181,44.0
2.7265,44.0
2.7348,44.0
2.7432,44.0
2.7515,44.0
2.7599,44.0
2.7682,44.0
2.7765,44.0
2.7849,44.0
2.7932,44.0
2.8016,44.0
2.8099,44.0
2.8182,44.0
2.8266,44.0
2.8349,44.0
2.8433,44.0
2.8516,44.0
2.86,44.0
2.8683,44.0
2.8766,44.0
2.885,44.0
2.8933,44.0
2.9017,44.0
2.91,44.0
2.9183,44.0
2.9267,44.0
2.935,44.0
2.9434,44.0
2.9517,44.0
2.9601,44.0
2.9684,44.0
2.9767,44.0
2.9851,44.0
2.9934,44.0
3.0018,44.0
3.0101,44.0
3.0184,44.0
3.0268,44.0
3.0351,44.0
3.0435,44.0
3.0518,44.0
3.0602,44.0
3.0685,44.0
3.0768,44.0
3.0852,44.0
3.0935,44.0
3.1019,44.0
