t_s,weight
0.0071,0.0
0.0154,0.0
0.0237,0.0
0.0321,0.0
0.0404,0.0
0.0488,0.0
0.0571,0.0
0.0655,0.0
0.0738,0.0
0.0821,0.0
0.0905,0.0
0.0988,0.0
0.1072,0.0
0.1155,0.0
0.1238,0.0
0.1322,0.0
0.1405,0.0
0.1489,0.0
0.1572,0.0
0.1656,0.0
0.1739,0.0
0.1822,0.0
0.1906,0.0
0.1989,0.0
0.2073,0.0
0.2156,0.0
0.2239,0.0
0.2323,0.0
0.2406,0.0
0.249,0.0
0.2573,0.0
0.2657,0.0
0.274,0.0
0.2823,0.0
0.2907,0.0
0.299,0.0
0.3074,0.0
0.3157,0.0
0.324,0.0
0.3324,0.0
0.3407,0.0
0.3491,0.0
0.3574,0.0
0.3658,0.0
0.3741,0.0
0.3824,0.0
0.3908,0.0
0.3991,0.0
0.4075,0.0
0.4158,0.0
0.4241,0.0
0.4325,0.0
0.4408,0.0
0.4492,0.0
0.4575,0.0
0.4659,0.0
0.4742,0.0
0.4825,0.0
0.4909,0.0
0.4992,0.0
0.5076,0.0
0.5159,0.0
0.5242,0.0
0.5326,0.0
0.5409,0.0
0.5493,0.0
0.5576,0.0
0.566,0.0
0.5743,0.0
0.5826,0.0
0.591,0.0
0.5993,0.0
0.6077,0.0
0.616,0.0
0.6243,0.0
0.6327,0.0
0.641,0.0
0.6494,0.0
0.6577,0.0
0.6661,0.0
0.6744,0.0
0.6827,0.0
0.6911,0.0
0.6994,0.0
0.7078,0.0
0.7161,0.0
0.7244,0.0
0.7328,0.0
0.7411,0.0
0.7495,0.0
0.7578,0.0
0.7662,0.0
0.7745,0.0
0.7828,0.0
0.7912,0.0
0.7995,0.0
0.8079,0.0
0.8162,0.0
0.8245,0.0
0.8329,0.0
0.8412,0.0
0.8496,0.0
0.8579,0.0
0.8663,0.0
0.8746,0.0
0.8829,0.0
0.8913,0.0
0.8996,0.0
0.908,0.0
0.9163,0.0
0.9246,0.0
0.933,0.0
0.9413,0.0
0.9497,0.0
0.958,0.0
0.9664,0.0
0.9747,0.0
0.983,0.0
0.9914,0.0
0.9997,0.0
1.0081,0.0
1.0164,0.0
1.0247,0.0
1.0331,0.0
1.0414,0.0
1.0498,0.0
1.0581,0.0
1.0665,0.0
1.0748,0.0
1.0831,0.0
1.0915,0.0
1.0998,0.0
1.1082,0.0
1.1165,0.0
1.1248,0.0
1.1332,0.0
1.1415,0.0
1.1499,0.0
1.1582,0.0
1.1666,0.0
1.1749,0.0
1.1832,0.0
1.1916,0.0
1.1999,0.0
1.2083,0.0
1.2166,0.0
1.2249,0.0
1.2333,0.0
1.2416,0.0
1.25,0.0
1.2583,4.7
1.2667,4.7
1.275,4.7
1.2833,4.7
1.2917,4.7
1.3,4.7
1.3084,4.7
1.3167,4.7
1.325,4.7
1.3334,4.7
1.3417,4.7
1.3501,15.0
1.3584,28.1
1.3668,28.1
1.3751,28.1
1.3834,28.1
1.3918,28.1
1.4001,28.1
1.4085,29.1
1.4168,29.1
1.4251,29.1
1.4335,29.1
1.4418,29.1
1.4502,29.1
1.4585,29.1
1.4669,29.1
1.4752,29.1
1.4835,29.1
1.4919,29.1
1.5002,29.1
1.5086,29.1
1.5169,29.1
1.5252,29.1
1.5336,29.1
1.5419,29.1
1.5503,29.1
1.5586,29.1
1.567,29.1
1.5753,29.1
1.5836,34.4
1.592,34.4
1.6003,34.4
1.6087,34.4
1.617,34.4
1.6253,34.4
1.6337,34.4
1.642,34.4
1.6504,34.4
1.6587,38.9
1.6671,38.9
1.6754,38.9
1.6837,38.9
1.6921,38.9
1.7004,38.9
1.7088,38.9
1.7171,38.9
1.7254,38.9
1.7338,38.9
1.7421,38.9
1.7505,38.9
1.7588,40.6
1.7672,43.1
1.7755,45.6
1.7838,47.6
1.7922,47.6
1.8005,47.6
1.8089,47.6
1.8172,47.6
1.8255,47.6
1.8339,47.6
1.8422,47.6
1.8506,48.1
1.8589,48.7
1.8673,49.4
1.8756,50.0
1.8839,50.7
1.8923,51.3
1.9006,52.0
1.909,52.6
1.9173,53.2
1.9256,53.9
1.934,54.5
1.9423,55.2
1.9507,55.8
1.959,56.4
1.9674,57.1
1.9757,57.7
1.984,58.4
1.9924,59.0
2.0007,59.6
2.0091,60.3
2.0174,60.9
2.0257,61.6
2.0341,62.2
2.0424,62.9
2.0508,63.5
2.0591,64.1
2.0675,68.1
2.0758,68.1
2.0841,68.1
2.0925,68.1
2.1008,68.1
2.1092,68.1
2.1175,68.1
2.1258,68.1
2.1342,68.1
2.1425,79.4
2.1509,79.4
2.1592,79.4
2.1676,79.4
2.1759,79.4
2.1842,79.4
2.1926,79.4
2.2009,79.4
2.2093,79.4
2.2176,79.4
2.2259,79.4
2.2343,79.4
2.2426,79.4
2.251,79.4
2.2593,79.4
2.2677,79.4
2.276,79.4
2.2843,79.4
2.2927,80.0
2.301,80.8
2.3094,81.6
2.3177,82.4
2.326,83.2
2.3344,83.2
2.3427,83.2
2.3511,83.2
2.3594,83.2
2.3678,83.2
2.3761,83.2
2.3844,87.2
2.3928,87.2
2.4011,91.2
2.4095,91.2
2.4178,91.2
2.4261,91.2
2.4345,91.2
2.4428,92.9
2.4512,94.6
2.4595,96.3
2.4679,98.0
2.4762,99.7
2.4845,101.4
2.4929,103.1
2.5012,104.8
2.5096,106.5
2.5179,106.7
2.5262,106.7
2.5346,106.7
2.5429,106.7
2.5513,108.2
2.5596,108.2
2.568,108.2
2.5763,108.2
2.5846,108.2
2.593,110.7
2.6013,112.3
2.6097,112.3
2.618,112.3
2.6263,112.3
2.6347,112.3
2.643,112.3
2.6514,112.3
2.6597,112.3
2.6681,112.3
2.6764,112.3
2.6847,117.3
2.6931,117.3
2.7014,117.3
2.7098,117.3
2.7181,117.3
2.7264,117.3
2.7348,117.3
2.7431,117.3
2.7515,117.3
2.7598,124.3
2.7682,124.3
2.7765,124.3
2.7848,124.3
2.7932,124.3
2.8015,124.3
2.8099,124.3
2.8182,124.3
2.8265,124.3
2.8349,124.3
2.8432,124.3
2.8516,124.3
2.8599,124.3
2.8683,124.3
2.8766,132.6
2.8849,132.6
2.8933,132.6
2.9016,132.6
2.91,132.6
2.9183,132.6
2.9266,132.6
2.935,132.6
2.9433,132.6
2.9517,134.3
2.96,138.3
2.9684,138.3
2.9767,138.3
2.985,138.3
2.9934,138.3
3.0017,138.3
3.0101,138.3
3.0184,138.3
3.0267,138.3
3.0351,138.3
3.0434,138.3
3.0518,140.8
3.0601,143.3
3.0685,145.8
3.0768,147.3
3.0851,147.3
3.0935,147.3
3.1018,149.3
3.1102,149.3
3.1185,149.3
3.1268,149.3
3.1352,149.3
3.1435,149.3
3.1519,149.3
3.1602,151.0
3.1686,152.8
3.1769,154.5
3.1852,156.2
3.1936,157.9
3.2019,159.6
3.2103,161.3
3.2186,161.3
3.2269,161.3
3.2353,161.3
3.2436,161.3
3.252,167.8
3.2603,167.8
3.2687,167.8
3.277,167.8
3.2853,167.8
3.2937,167.8
3.302,167.8
3.3104,167.8
3.3187,167.8
3.327,167.8
3.3354,167.8
3.3437,168.4
3.3521,170.4
3.3604,172.4
3.3688,173.6
3.3771,173.6
3.3854,173.6
3.3938,173.6
3.4021,173.6
3.4105,173.6
3.4188,173.6
3.4271,173.6
3.4355,173.6
3.4438,173.6
3.4522,173.6
3.4605,174.4
3.4689,175.4
3.4772,176.4
3.4855,177.4
3.4939,178.4
3.5022,179.4
3.5106,180.4
3.5189,180.4
3.5272,180.4
3.5356,180.4
3.5439,180.4
3.5523,180.4
3.5606,180.4
3.569,180.4
3.5773,180.4
3.5856,187.4
3.594,187.4
3.6023,187.4
3.6107,187.4
