t_s,weight
0.007,0.0
0.0154,0.0
0.0237,0.0
0.0321,0.0
0.0404,0.0
0.0488,0.0
0.0571,0.0
0.0654,0.0
0.0738,0.0
0.0821,0.0
0.0905,0.0
0.0988,0.0
0.1071,0.0
0.1155,0.0
0.1238,0.0
0.1322,0.0
0.1405,0.0
0.1489,0.0
0.1572,0.0
0.1655,0.0
0.1739,0.0
0.1822,0.0
0.1906,0.0
0.1989,0.0
0.2072,0.0
0.2156,0.0
0.2239,0.0
0.2323,0.0
0.2406,0.0
0.249,0.0
0.2573,0.0
0.2656,0.0
0.274,0.0
0.2823,0.0
0.2907,0.0
0.299,0.0
0.3073,0.0
0.3157,0.0
0.324,0.0
0.3324,0.0
0.3407,0.0
0.3491,0.0
0.3574,0.0
0.3657,0.0
0.3741,0.0
0.3824,0.0
0.3908,0.0
0.3991,0.0
0.4074,0.0
0.4158,0.0
0.4241,0.0
0.4325,0.0
0.4408,0.0
0.4492,0.0
0.4575,0.0
0.4658,0.0
0.4742,0.0
0.4825,0.0
0.4909,0.0
0.4992,0.0
0.5075,0.0
0.5159,0.0
0.5242,0.0
0.5326,0.0
0.5409,0.0
0.5493,0.0
0.5576,0.0
0.5659,0.0
0.5743,0.0
0.5826,0.0
0.591,0.0
0.5993,0.0
0.6076,0.0
0.616,0.0
0.6243,0.0
0.6327,0.0
0.641,0.0
0.6494,0.0
0.6577,0.0
0.666,0.0
0.6744,0.0
0.6827,0.0
0.6911,0.0
0.6994,0.0
0.7077,0.0
0.7161,0.0
0.7244,0.0
0.7328,0.0
0.7411,0.0
0.7495,0.0
0.7578,0.0
0.7661,0.0
0.7745,0.0
0.7828,0.0
0.7912,0.0
0.7995,0.0
0.8078,0.0
0.8162,0.0
0.8245,0.0
0.8329,0.0
0.8412,0.0
0.8496,0.0
0.8579,0.0
0.8662,0.0
0.8746,0.0
0.8829,0.0
0.8913,0.0
0.8996,0.0
0.9079,0.0
0.9163,0.0
0.9246,0.0
0.933,0.0
