t_s,weight
0.0078,0.0
0.0161,0.0
0.0245,0.0
0.0328,0.0
0.0412,0.0
0.0495,0.0
0.0578,0.0
0.0662,0.0
0.0745,0.0
0.0829,0.0
0.0912,0.0
0.0995,0.0
0.1079,0.0
0.1162,0.0
0.1246,0.0
0.1329,0.0
0.1413,0.0
0.1496,0.0
0.1579,0.0
0.1663,0.0
0.1746,0.0
0.183,0.0
0.1913,0.0
0.1996,0.0
0.208,0.0
0.2163,0.0
0.2247,0.0
0.233,0.0
0.2414,0.0
0.2497,0.0
0.258,0.0
0.2664,0.0
0.2747,0.0
0.2831,0.0
0.2914,0.0
0.2997,0.0
0.3081,0.0
0.3164,0.0
0.3248,0.0
0.3331,0.0
0.3415,0.0
0.3498,0.0
0.3581,0.0
0.3665,0.0
0.3748,0.0
0.3832,0.0
0.3915,0.0
0.3998,0.0
0.4082,0.0
0.4165,0.0
0.4249,0.0
0.4332,0.0
0.4416,0.0
0.4499,0.0
0.4582,0.0
0.4666,0.0
0.4749,0.0
0.4833,0.0
0.4916,0.0
0.4999,0.0
0.5083,0.0
0.5166,0.0
0.525,0.0
0.5333,0.0
0.5417,0.0
0.55,0.0
0.5583,0.0
0.5667,0.0
0.575,0.0
0.5834,0.0
0.5917,0.0
0.6,0.0
0.6084,0.0
0.6167,0.0
0.6251,0.0
0.6334,0.0
0.6418,0.0
0.6501,0.0
0.6584,0.0
0.6668,0.0
0.6751,0.0
0.6835,0.0
0.6918,0.0
0.7001,0.0
0.7085,0.0
0.7168,0.0
0.7252,0.0
0.7335,0.0
0.7419,0.0
0.7502,0.0
0.7585,0.0
0.7669,0.0
0.7752,0.0
0.7836,0.0
0.7919,0.0
0.8002,0.0
0.8086,0.0
0.8169,0.0
0.8253,0.0
0.8336,0.0
0.842,0.0
0.8503,0.0
0.8586,0.0
0.867,0.0
0.8753,0.0
0.8837,0.0
0.892,0.0
0.9003,0.0
0.9087,0.0
0.917,0.0
0.9254,0.0
0.9337,0.0
0.9421,0.0
0.9504,0.0
0.9587,0.0
0.9671,0.0
0.9754,0.0
0.9838,0.0
0.9921,0.0
1.0004,0.0
1.0088,0.0
1.0171,0.0
1.0255,0.0
1.0338,0.0
1.0422,0.0
1.0505,0.0
1.0588,0.0
1.0672,0.0
1.0755,0.0
1.0839,0.0
1.0922,0.0
1.1005,0.0
1.1089,0.0
1.1172,0.0
1.1256,0.0
1.1339,0.0
1.1423,0.0
1.1506,0.0
1.1589,0.0
1.1673,0.0
1.1756,0.0
1.184,0.0
1.1923,0.0
1.2006,0.0
1.209,0.0
1.2173,0.0
1.2257,0.0
1.234,0.0
1.2424,0.0
1.2507,0.0
1.259,0.0
1.2674,4.0
1.2757,8.0
1.2841,12.1
1.2924,16.1
1.3007,19.4
1.3091,19.4
1.3174,19.4
1.3258,19.4
1.3341,19.4
1.3425,19.4
1.3508,19.4
1.3591,19.4
1.3675,19.4
1.3758,19.4
1.3842,19.4
1.3925,19.4
1.4008,19.4
1.4092,19.4
1.4175,19.4
1.4259,19.4
1.4342,19.4
1.4426,19.4
1.4509,19.4
1.4592,20.7
1.4676,20.7
1.4759,20.7
1.4843,20.7
1.4926,20.7
1.5009,20.7
1.5093,20.7
1.5176,30.1
1.526,30.1
1.5343,30.1
1.5427,30.1
1.551,30.1
1.5593,30.1
1.5677,30.1
1.576,30.1
1.5844,30.1
1.5927,30.1
1.601,30.1
1.6094,30.1
1.6177,30.1
1.6261,30.1
1.6344,30.1
1.6428,30.1
1.6511,30.1
1.6594,30.1
1.6678,30.1
1.6761,30.1
1.6845,30.1
1.6928,31.8
1.7011,33.5
1.7095,35.2
1.7178,36.8
1.7262,38.5
1.7345,39.3
1.7429,39.3
1.7512,39.3
1.7595,39.3
1.7679,39.3
1.7762,39.3
1.7846,39.3
1.7929,40.2
1.8012,41.2
1.8096,42.2
1.8179,43.2
1.8263,44.2
1.8346,45.2
1.843,46.2
1.8513,47.2
1.8596,48.2
1.868,49.2
1.8763,50.2
1.8847,51.2
1.893,52.3
1.9013,53.3
1.9097,54.3
1.918,55.3
1.9264,56.3
1.9347,57.3
1.9431,58.3
1.9514,59.3
1.9597,60.3
1.9681,60.3
1.9764,60.3
1.9848,60.3
1.9931,60.3
2.0014,60.3
2.0098,60.3
2.0181,60.3
2.0265,60.3
2.0348,60.3
2.0432,60.3
2.0515,60.3
2.0598,60.3
2.0682,60.3
2.0765,60.3
2.0849,60.5
2.0932,60.8
2.1015,61.0
2.1099,61.3
2.1182,61.5
