t_s,weight
0.0077,0.0
0.0161,0.0
0.0244,0.0
0.0328,0.0
0.0411,0.0
0.0494,0.0
0.0578,0.0
0.0661,0.0
0.0745,0.0
0.0828,0.0
0.0912,0.0
0.0995,0.0
0.1078,0.0
0.1162,0.0
0.1245,0.0
0.1329,0.0
0.1412,0.0
0.1495,0.0
0.1579,0.0
0.1662,0.0
0.1746,0.0
0.1829,0.0
0.1913,0.0
0.1996,0.0
0.2079,0.0
0.2163,0.0
0.2246,0.0
0.233,0.0
0.2413,0.0
0.2496,0.0
0.258,0.0
0.2663,0.0
0.2747,0.0
0.283,0.0
0.2914,0.0
0.2997,0.0
0.308,0.0
0.3164,0.0
0.3247,0.0
0.3331,0.0
0.3414,0.0
0.3497,0.0
0.3581,0.0
0.3664,0.0
0.3748,0.0
0.3831,0.0
0.3915,0.0
0.3998,0.0
0.4081,0.0
0.4165,0.0
0.4248,0.0
0.4332,0.0
0.4415,0.0
0.4498,0.0
0.4582,0.0
0.4665,0.0
0.4749,0.0
0.4832,0.0
0.4916,0.0
0.4999,0.0
0.5082,0.0
0.5166,0.0
0.5249,0.0
0.5333,0.0
0.5416,0.0
0.5499,0.0
0.5583,0.0
0.5666,0.0
0.575,0.0
0.5833,0.0
0.5917,0.0
0.6,0.0
0.6083,0.0
0.6167,0.0
0.625,0.0
0.6334,0.0
0.6417,0.0
0.65,0.0
0.6584,0.0
0.6667,0.0
0.6751,0.0
0.6834,0.0
0.6918,0.0
0.7001,0.0
0.7084,0.0
0.7168,0.0
0.7251,0.0
0.7335,0.0
0.7418,0.0
0.7501,0.0
0.7585,0.0
0.7668,0.0
0.7752,0.0
0.7835,0.0
0.7919,0.0
0.8002,0.0
0.8085,0.0
0.8169,0.0
0.8252,0.0
0.8336,0.0
0.8419,0.0
0.8502,0.0
0.8586,0.0
0.8669,0.0
0.8753,0.0
0.8836,0.0
0.892,0.0
0.9003,0.0
0.9086,0.0
0.917,0.0
0.9253,0.0
0.9337,0.0
0.942,0.0
0.9503,0.0
0.9587,0.0
0.967,0.0
0.9754,0.0
0.9837,0.0
0.9921,0.0
1.0004,0.0
1.0087,0.0
1.0171,0.0
1.0254,0.0
1.0338,0.0
1.0421,0.0
1.0504,0.0
1.0588,0.0
1.0671,0.0
1.0755,0.0
1.0838,0.0
1.0922,0.0
1.1005,0.0
1.1088,0.0
1.1172,0.0
1.1255,0.0
1.1339,0.0
1.1422,0.0
1.1505,2.0
1.1589,3.0
1.1672,3.0
1.1756,3.0
1.1839,3.0
1.1923,3.0
1.2006,3.0
1.2089,3.0
1.2173,3.0
1.2256,3.0
1.234,3.0
1.2423,3.0
1.2506,3.0
1.259,23.9
1.2673,23.9
1.2757,23.9
1.284,23.9
1.2924,23.9
1.3007,23.9
1.309,23.9
1.3174,23.9
1.3257,23.9
1.3341,23.9
1.3424,23.9
1.3507,28.0
1.3591,28.0
1.3674,28.0
1.3758,28.0
1.3841,28.0
1.3925,28.0
1.4008,28.0
1.4091,28.0
1.4175,28.0
1.4258,28.0
1.4342,28.0
1.4425,28.0
1.4508,28.0
1.4592,28.0
1.4675,28.0
1.4759,28.0
1.4842,35.3
1.4926,35.3
1.5009,35.3
1.5092,35.3
1.5176,35.3
1.5259,35.3
1.5343,35.3
1.5426,35.3
1.5509,35.3
1.5593,35.8
1.5676,37.7
1.576,39.6
1.5843,41.4
1.5927,43.3
1.601,45.2
1.6093,47.1
1.6177,49.0
1.626,50.9
1.6344,50.9
1.6427,50.9
1.651,50.9
1.6594,50.9
1.6677,50.9
1.6761,50.9
1.6844,56.4
1.6928,56.4
1.7011,56.4
1.7094,56.4
1.7178,56.4
1.7261,56.4
1.7345,56.4
1.7428,56.4
1.7511,56.4
1.7595,56.4
1.7678,60.8
1.7762,60.8
1.7845,60.8
1.7929,60.8
1.8012,62.2
1.8095,62.2
1.8179,62.2
1.8262,62.2
1.8346,62.2
1.8429,63.9
1.8512,63.9
1.8596,63.9
1.8679,66.5
1.8763,69.8
1.8846,69.8
1.893,69.8
1.9013,69.8
1.9096,69.8
1.918,69.8
1.9263,69.8
1.9347,69.8
1.943,69.8
