t_s,weight
0.0076,0.0
0.016,0.0
0.0243,0.0
0.0326,0.0
0.041,0.0
0.0493,0.0
0.0577,0.0
0.066,0.0
0.0743,0.0
0.0827,0.0
0.091,0.0
0.0994,0.0
0.1077,0.0
0.1161,0.0
0.1244,0.0
0.1327,0.0
0.1411,0.0
0.1494,0.0
0.1578,0.0
0.1661,0.0
0.1744,0.0
0.1828,0.0
0.1911,0.0
0.1995,0.0
0.2078,0.0
0.2162,0.0
0.2245,0.0
0.2328,0.0
0.2412,0.0
0.2495,0.0
0.2579,0.0
0.2662,0.0
0.2745,0.0
0.2829,0.0
0.2912,0.0
0.2996,0.0
0.3079,0.0
0.3163,0.0
0.3246,0.0
0.3329,0.0
0.3413,0.0
0.3496,0.0
0.358,0.0
0.3663,0.0
0.3746,0.0
0.383,0.0
0.3913,0.0
0.3997,0.0
0.408,0.0
0.4164,0.0
0.4247,0.0
0.433,0.0
0.4414,0.0
0.4497,0.0
0.4581,0.0
0.4664,0.0
0.4747,0.0
0.4831,0.0
0.4914,0.0
0.4998,0.0
0.5081,0.0
0.5165,0.0
0.5248,0.0
0.5331,0.0
0.5415,0.0
0.5498,0.0
0.5582,0.0
0.5665,0.0
0.5748,0.0
0.5832,0.0
0.5915,0.0
0.5999,0.0
0.6082,0.0
0.6166,0.0
0.6249,0.0
0.6332,0.0
0.6416,0.0
0.6499,0.0
0.6583,0.0
0.6666,0.0
0.6749,0.0
0.6833,0.0
0.6916,0.0
0.7,0.0
0.7083,0.0
0.7167,0.0
0.725,0.0
0.7333,0.0
0.7417,0.0
0.75,0.0
0.7584,0.0
0.7667,0.0
0.775,0.0
0.7834,0.0
0.7917,0.0
0.8001,0.0
0.8084,0.0
0.8168,0.0
0.8251,0.0
0.8334,0.0
0.8418,0.0
0.8501,0.0
0.8585,0.0
0.8668,0.0
0.8751,0.0
0.8835,0.0
0.8918,0.0
0.9002,0.0
0.9085,0.0
0.9169,0.0
0.9252,0.0
0.9335,0.0
0.9419,0.0
0.9502,0.0
0.9586,0.0
0.9669,0.0
0.9752,0.0
0.9836,0.0
0.9919,0.0
1.0003,0.0
1.0086,0.0
1.017,0.0
1.0253,0.0
1.0336,0.0
1.042,0.4
1.0503,0.9
1.0587,1.3
1.067,1.7
1.0753,2.1
1.0837,2.6
1.092,3.0
1.1004,3.0
1.1087,3.0
1.1171,3.0
1.1254,3.0
1.1337,3.0
1.1421,3.0
1.1504,3.0
1.1588,3.0
1.1671,3.0
1.1754,3.0
1.1838,3.0
1.1921,3.0
1.2005,3.0
1.2088,3.0
1.2172,3.0
1.2255,3.0
1.2338,3.0
1.2422,3.0
1.2505,3.0
1.2589,3.3
1.2672,3.7
1.2755,4.0
1.2839,4.0
1.2922,4.0
1.3006,4.0
1.3089,4.0
1.3173,4.0
1.3256,4.0
1.3339,4.0
1.3423,4.0
1.3506,4.0
1.359,4.0
1.3673,4.0
1.3756,4.0
1.384,4.0
1.3923,4.0
1.4007,4.0
1.409,4.0
1.4174,4.0
1.4257,4.0
1.434,4.0
1.4424,4.0
1.4507,4.0
1.4591,4.0
