t_s,weight
0.0079,0.0
0.0163,0.0
0.0246,0.0
0.0329,0.0
0.0413,0.0
0.0496,0.0
0.058,0.0
0.0663,0.0
0.0746,0.0
0.083,0.0
0.0913,0.0
0.0997,0.0
0.108,0.0
0.1164,0.0
0.1247,0.0
0.133,0.0
0.1414,0.0
0.1497,0.0
0.1581,0.0
0.1664,0.0
0.1747,0.0
0.1831,0.0
0.1914,0.0
0.1998,0.0
0.2081,0.0
0.2165,0.0
0.2248,0.0
0.2331,0.0
0.2415,0.0
0.2498,0.0
0.2582,0.0
0.2665,0.0
0.2748,0.0
0.2832,0.0
0.2915,0.0
0.2999,0.0
0.3082,0.0
0.3166,0.0
0.3249,0.0
0.3332,0.0
0.3416,0.0
0.3499,0.0
0.3583,0.0
0.3666,0.0
0.3749,0.0
0.3833,0.0
0.3916,0.0
0.4,0.0
0.4083,0.0
0.4167,0.0
0.425,0.0
0.4333,0.0
0.4417,0.0
0.45,0.0
0.4584,0.0
0.4667,0.0
0.475,0.0
0.4834,0.0
0.4917,0.0
0.5001,0.0
0.5084,0.0
0.5168,0.0
0.5251,0.0
0.5334,0.0
0.5418,0.0
0.5501,0.0
0.5585,0.0
0.5668,0.0
0.5751,0.0
0.5835,0.0
0.5918,0.0
0.6002,0.0
0.6085,0.0
0.6169,0.0
0.6252,0.0
0.6335,0.0
0.6419,0.0
0.6502,0.0
0.6586,0.0
0.6669,0.0
0.6752,0.0
0.6836,0.0
0.6919,0.0
0.7003,0.0
0.7086,0.0
0.717,0.0
0.7253,0.0
0.7336,0.0
0.742,0.0
0.7503,0.0
0.7587,0.0
0.767,0.0
0.7753,0.0
0.7837,0.0
0.792,0.0
0.8004,0.0
0.8087,0.0
0.8171,0.0
0.8254,0.0
0.8337,0.0
0.8421,0.0
0.8504,0.0
0.8588,0.0
0.8671,0.0
0.8754,0.0
0.8838,0.0
0.8921,0.0
0.9005,0.0
0.9088,0.0
0.9172,0.0
0.9255,0.0
0.9338,0.0
0.9422,0.0
0.9505,0.0
0.9589,0.0
0.9672,0.0
0.9755,0.0
0.9839,0.0
0.9922,0.0
1.0006,0.0
1.0089,0.0
1.0173,0.0
1.0256,0.0
1.0339,0.0
1.0423,0.0
1.0506,0.0
1.059,0.0
1.0673,0.0
1.0756,0.0
1.084,0.0
1.0923,0.0
1.1007,0.0
1.109,0.0
1.1174,0.0
1.1257,0.0
1.134,5.1
1.1424,5.1
1.1507,5.1
1.1591,5.1
1.1674,5.1
1.1757,5.1
1.1841,5.1
1.1924,5.1
1.2008,5.1
1.2091,5.1
1.2175,5.1
1.2258,5.1
1.2341,5.1
1.2425,6.5
1.2508,6.5
1.2592,6.5
1.2675,6.5
1.2758,6.5
1.2842,6.5
1.2925,6.5
1.3009,6.5
1.3092,6.5
1.3176,6.5
1.3259,6.5
1.3342,6.5
1.3426,24.1
1.3509,24.1
1.3593,28.1
1.3676,28.1
1.3759,28.1
1.3843,28.1
1.3926,28.1
1.401,28.1
1.4093,28.1
1.4177,28.1
1.426,28.1
1.4343,28.1
1.4427,28.1
1.451,28.1
1.4594,28.1
1.4677,32.1
1.476,32.1
1.4844,32.1
1.4927,32.1
1.5011,32.1
1.5094,32.1
1.5178,32.1
1.5261,32.1
1.5344,32.1
1.5428,32.1
