t_s,weight
0.0076,0.0
0.0159,0.0
0.0242,0.0
0.0326,0.0
0.0409,0.0
0.0493,0.0
0.0576,0.0
0.0659,0.0
0.0743,0.0
0.0826,0.0
0.091,0.0
0.0993,0.0
0.1077,0.0
0.116,0.0
0.1243,0.0
0.1327,0.0
0.141,0.0
0.1494,0.0
0.1577,0.0
0.166,0.0
0.1744,0.0
0.1827,0.0
0.1911,0.0
0.1994,0.0
0.2078,0.0
0.2161,0.0
0.2244,0.0
0.2328,0.0
0.2411,0.0
0.2495,0.0
0.2578,0.0
0.2661,0.0
0.2745,0.0
0.2828,0.0
0.2912,0.0
0.2995,0.0
0.3079,0.0
0.3162,0.0
0.3245,0.0
0.3329,0.0
0.3412,0.0
0.3496,0.0
0.3579,0.0
0.3662,0.0
0.3746,0.0
0.3829,0.0
0.3913,0.0
0.3996,0.0
0.408,0.0
0.4163,0.0
0.4246,0.0
0.433,0.0
0.4413,0.0
0.4497,0.0
0.458,0.0
0.4663,0.0
0.4747,0.0
0.483,0.0
0.4914,0.0
0.4997,0.0
0.5081,0.0
0.5164,0.0
0.5247,0.0
0.5331,0.0
0.5414,0.0
0.5498,0.0
0.5581,0.0
0.5664,0.0
0.5748,0.0
0.5831,0.0
0.5915,0.0
0.5998,0.0
0.6082,0.0
0.6165,0.0
0.6248,0.0
0.6332,0.0
0.6415,0.0
0.6499,0.0
0.6582,0.0
0.6665,0.0
0.6749,0.0
0.6832,0.0
0.6916,0.0
0.6999,0.0
0.7083,0.0
0.7166,0.0
0.7249,0.0
0.7333,0.0
0.7416,0.0
0.75,0.0
0.7583,0.0
0.7666,0.0
0.775,0.0
0.7833,0.0
0.7917,0.0
0.8,0.0
0.8084,0.0
0.8167,0.0
0.825,0.0
0.8334,0.0
0.8417,0.0
0.8501,0.0
0.8584,0.0
0.8668,0.0
0.8751,0.0
0.8834,0.0
0.8918,0.0
0.9001,0.0
0.9085,0.0
0.9168,0.0
0.9251,0.0
0.9335,0.0
0.9418,0.0
0.9502,0.0
0.9585,0.0
0.9669,0.0
0.9752,0.0
0.9835,0.0
0.9919,0.0
1.0002,0.0
1.0086,0.0
1.0169,0.0
1.0252,0.0
1.0336,0.3
1.0419,0.7
1.0503,1.0
1.0586,1.3
1.067,1.7
1.0753,2.0
1.0836,2.0
1.092,2.0
1.1003,2.0
1.1087,2.0
1.117,2.0
1.1253,2.0
1.1337,2.0
1.142,2.0
1.1504,2.0
1.1587,2.0
1.1671,2.0
1.1754,2.0
1.1837,2.0
1.1921,2.0
1.2004,2.0
1.2088,2.0
1.2171,2.0
1.2254,2.0
1.2338,2.0
1.2421,2.0
1.2505,5.6
1.2588,5.6
1.2672,5.6
1.2755,5.6
1.2838,5.6
1.2922,5.6
1.3005,5.6
1.3089,5.6
1.3172,5.6
1.3255,5.6
1.3339,14.0
1.3422,24.0
1.3506,24.0
1.3589,27.6
1.3673,27.6
1.3756,27.6
1.3839,27.6
1.3923,27.6
1.4006,27.6
1.409,27.6
1.4173,27.6
1.4256,27.6
1.434,28.0
1.4423,28.0
1.4507,28.0
1.459,28.0
1.4674,28.0
1.4757,28.0
1.484,28.0
1.4924,28.0
1.5007,28.0
1.5091,28.0
1.5174,28.0
1.5257,28.0
1.5341,28.0
1.5424,28.0
1.5508,28.0
1.5591,28.0
1.5675,32.7
1.5758,32.7
1.5841,32.7
1.5925,32.7
1.6008,32.7
1.6092,32.7
1.6175,32.7
1.6258,32.7
1.6342,32.7
1.6425,38.0
1.6509,38.0
1.6592,38.0
1.6676,38.0
1.6759,38.0
1.6842,38.0
1.6926,38.0
1.7009,38.0
1.7093,38.8
1.7176,38.8
1.7259,38.8
1.7343,38.8
1.7426,39.0
1.751,40.0
1.7593,41.0
1.7677,42.0
1.776,43.0
1.7843,44.0
1.7927,45.0
1.801,46.0
1.8094,46.0
1.8177,46.0
1.826,46.0
1.8344,47.0
1.8427,48.0
1.8511,49.0
1.8594,50.0
1.8678,51.0
1.8761,52.0
1.8844,53.0
1.8928,54.0
1.9011,55.0
1.9095,56.0
1.9178,57.0
1.9261,58.0
1.9345,59.0
1.9428,60.0
1.9512,61.0
1.9595,62.0
1.9679,63.0
1.9762,64.0
1.9845,65.0
1.9929,66.0
2.0012,66.0
2.0096,66.0
2.0179,66.0
2.0262,68.0
2.0346,68.3
2.0429,68.6
2.0513,68.9
2.0596,69.1
2.068,69.4
2.0763,69.7
2.0846,70.0
2.093,70.0
2.1013,70.0
2.1097,70.0
2.118,70.0
2.1263,70.0
2.1347,77.3
2.143,77.3
2.1514,77.3
2.1597,77.3
2.1681,77.3
2.1764,77.3
2.1847,77.3
2.1931,77.3
2.2014,77.3
2.2098,77.3
2.2181,77.3
2.2264,77.3
2.2348,78.0
2.2431,88.0
2.2515,93.2
2.2598,93.2
2.2682,93.2
2.2765,93.2
2.2848,93.2
2.2932,93.2
2.3015,93.2
2.3099,93.2
2.3182,93.2
2.3265,93.2
2.3349,93.2
2.3432,97.4
2.3516,97.4
2.3599,97.4
2.3683,97.4
2.3766,97.4
2.3849,97.4
2.3933,97.4
2.4016,97.4
2.41,97.4
2.4183,97.4
2.4266,97.4
2.435,97.4
2.4433,98.3
2.4517,99.5
2.46,100.7
2.4684,101.8
2.4767,103.0
2.485,103.0
2.4934,103.0
2.5017,103.0
2.5101,103.0
2.5184,103.0
2.5267,103.0
2.5351,108.0
2.5434,108.0
2.5518,108.0
2.5601,108.0
2.5685,108.0
2.5768,110.0
2.5851,112.0
2.5935,114.0
2.6018,116.0
2.6102,118.0
2.6185,118.0
2.6268,118.7
2.6352,119.3
2.6435,120.0
2.6519,120.7
2.6602,121.3
2.6686,122.0
2.6769,122.0
2.6852,122.0
2.6936,122.0
2.7019,122.0
2.7103,122.0
2.7186,122.0
2.7269,122.0
2.7353,122.0
2.7436,128.0
2.752,128.0
2.7603,128.0
2.7687,128.0
2.777,128.0
2.7853,128.0
2.7937,128.0
2.802,128.0
2.8104,128.0
2.8187,128.0
2.827,128.0
2.8354,128.0
2.8437,128.0
2.8521,136.9
2.8604,136.9
2.8688,136.9
2.8771,136.9
2.8854,136.9
2.8938,136.9
2.9021,136.9
2.9105,136.9
2.9188,136.9
2.9271,136.9
2.9355,136.9
2.9438,137.7
2.9522,138.6
2.9605,139.4
2.9689,140.3
2.9772,141.2
2.9855,142.1
2.9939,143.0
3.0022,143.0
3.0106,143.0
3.0189,143.0
3.0272,143.0
3.0356,143.8
3.0439,144.5
3.0523,145.2
3.0606,146.0
3.069,146.8
3.0773,147.5
3.0856,148.2
3.094,149.0
3.1023,149.8
3.1107,150.5
3.119,151.2
3.1273,152.0
3.1357,152.8
3.144,153.5
3.1524,154.2
3.1607,155.0
3.1691,155.8
3.1774,156.5
3.1857,157.2
3.1941,158.0
3.2024,158.0
3.2108,158.0
3.2191,158.0
3.2274,159.0
3.2358,160.0
3.2441,161.0
3.2525,162.0
3.2608,163.0
3.2692,164.0
3.2775,164.0
3.2858,164.0
3.2942,164.0
3.3025,164.0
3.3109,164.0
3.3192,164.0
3.3275,164.0
3.3359,165.0
3.3442,166.0
3.3526,167.0
3.3609,168.0
3.3693,169.0
3.3776,170.0
3.3859,171.0
3.3943,171.0
3.4026,171.0
3.411,171.0
3.4193,171.0
3.4276,174.0
3.436,178.8
3.4443,178.8
3.4527,178.8
3.461,178.8
3.4694,178.8
3.4777,178.8
3.486,178.8
3.4944,178.8
3.5027,178.8
3.5111,178.8
3.5194,178.8
3.5277,178.8
3.5361,186.8
3.5444,186.8
3.5528,186.8
3.5611,186.8
3.5695,186.8
3.5778,186.8
3.5861,186.8
3.5945,186.8
3.6028,186.8
3.6112,186.8
3.6195,186.8
3.6278,186.8
3.6362,188.0
3.6445,188.0
3.6529,188.0
3.6612,188.0
3.6696,189.7
3.6779,191.3
3.6862,191.6
3.6946,191.6
3.7029,191.6
3.7113,191.6
3.7196,191.6
3.7279,191.6
3.7363,191.6
3.7446,192.0
3.753,196.0
3.7613,200.0
3.7697,200.0
3.778,200.0
3.7863,200.0
3.7947,200.0
3.803,200.0
3.8114,200.0
3.8197,200.0
3.828,200.0
3.8364,200.0
3.8447,200.0
3.8531,200.0
3.8614,200.0
3.8698,205.7
3.8781,205.7
3.8864,205.7
3.8948,205.7
3.9031,205.7
3.9115,205.7
3.9198,205.7
3.9281,205.7
3.9365,205.7
3.9448,205.7
3.9532,205.7
3.9615,205.7
3.9699,206.3
3.9782,209.7
3.9865,213.0
3.9949,213.0
4.0032,213.0
4.0116,213.0
4.0199,213.0
4.0282,218.0
4.0366,222.7
4.0449,222.7
4.0533,222.7
4.0616,222.7
4.07,222.7
4.0783,222.7
4.0866,222.7
4.095,222.7
4.1033,222.7
4.1117,222.7
4.12,222.7
4.1283,222.7
4.1367,227.0
4.145,227.0
4.1534,227.0
4.1617,227.0
4.1701,227.0
4.1784,227.0
4.1867,227.0
4.1951,227.0
4.2034,227.0
4.2118,227.0
4.2201,228.0
4.2284,228.0
4.2368,228.0
4.2451,228.0
4.2535,232.0
4.2618,232.0
4.2702,232.0
4.2785,232.0
4.2868,232.0
4.2952,232.0
4.3035,232.0
4.3119,232.0
4.3202,232.0
4.3285,232.0
4.3369,238.0
4.3452,238.0
4.3536,238.0
4.3619,238.0
4.3703,238.0
4.3786,238.0
4.3869,238.0
4.3953,238.0
4.4036,238.0
4.412,238.0
4.4203,238.0
4.4286,239.0
4.437,240.0
4.4453,241.0
4.4537,242.0
4.462,243.0
4.4704,244.0
4.4787,244.0
4.487,244.0
4.4954,244.0
4.5037,244.0
4.5121,244.0
4.5204,244.0
4.5287,244.0
4.5371,244.9
4.5454,245.7
4.5538,246.6
4.5621,247.4
4.5705,248.3
4.5788,249.1
4.5871,250.0
4.5955,250.0
4.6038,250.0
4.6122,250.0
4.6205,250.0
4.6288,250.0
4.6372,257.1
4.6455,257.1
4.6539,257.1
4.6622,257.1
4.6706,257.1
4.6789,257.1
4.6872,257.1
4.6956,257.1
4.7039,257.1
4.7123,258.0
4.7206,258.0
4.7289,259.3
4.7373,260.7
4.7456,262.0
4.754,262.0
4.7623,262.0
4.7707,262.0
4.779,262.0
4.7873,262.0
4.7957,262.0
4.804,262.0
4.8124,262.0
4.8207,262.0
4.829,262.0
4.8374,266.7
4.8457,266.7
4.8541,266.7
4.8624,266.7
4.8708,266.7
4.8791,266.7
4.8874,266.7
4.8958,266.7
4.9041,266.7
4.9125,266.7
4.9208,266.7
4.9291,268.0
4.9375,268.0
4.9458,268.0
4.9542,268.0
4.9625,268.0
4.9709,269.0
4.9792,269.0
4.9875,269.0
4.9959,269.0
5.0042,269.0
5.0126,269.0
5.0209,269.0
5.0292,269.0
5.0376,269.0
5.0459,269.0
5.0543,269.0
5.0626,269.0
5.071,269.0
5.0793,269.0
5.0876,269.0
5.096,269.0
5.1043,269.0
5.1127,269.0
5.121,269.0
5.1293,269.0
5.1377,269.0
5.146,269.0
5.1544,269.0
5.1627,269.0
5.1711,269.0
5.1794,269.0
5.1877,269.0
5.1961,269.0
5.2044,269.0
5.2128,269.0
5.2211,269.0
5.2294,269.0
5.2378,269.0
5.2461,269.0
5.2545,269.0
5.2628,269.0
5.2712,269.0
5.2795,269.0
5.2878,269.0
5.2962,269.0
5.3045,269.0
5.3129,269.0
5.3212,269.0
5.3295,269.0
5.3379,269.0
5.3462,269.0
5.3546,269.0
5.3629,269.0
5.3713,269.0
5.3796,269.0
5.3879,269.0
5.3963,269.0
5.4046,269.0
5.413,269.0
5.4213,269.0
5.4296,269.0
5.438,269.0
5.4463,269.0
5.4547,269.0
5.463,269.0
5.4714,269.0
5.4797,269.0
5.488,269.0
5.4964,269.0
5.5047,269.0
5.5131,269.0
5.5214,269.0
5.5297,269.0
5.5381,269.0
5.5464,269.0
5.5548,269.0
5.5631,269.0
5.5715,269.0
5.5798,269.0
5.5881,269.0
5.5965,269.0
5.6048,269.0
5.6132,269.0
5.6215,269.0
5.6298,269.0
5.6382,269.0
5.6465,269.0
5.6549,269.0
5.6632,269.0
5.6716,269.0
5.6799,269.0
5.6882,269.0
5.6966,269.0
5.7049,269.0
5.7133,269.0
5.7216,269.0
5.7299,269.0
5.7383,269.0
5.7466,269.0
5.755,269.0
5.7633,269.0
5.7717,269.0
5.78,269.0
5.7883,269.0
5.7967,269.0
5.805,269.0
5.8134,269.0
5.8217,269.0
5.83,269.0
5.8384,269.0
5.8467,269.0
5.8551,269.0
5.8634,269.0
5.8718,269.0
5.8801,269.0
5.8884,269.0
5.8968,269.0
5.9051,269.0
5.9135,269.0
5.9218,269.0
5.9301,269.0
5.9385,269.0
5.9468,269.0
5.9552,269.0
5.9635,269.0
5.9719,269.0
5.9802,269.0
5.9885,269.0
5.9969,269.0
6.0052,269.0
6.0136,269.0
6.0219,269.0
6.0302,269.0
6.0386,269.0
6.0469,269.0
6.0553,269.0
6.0636,269.0
6.072,269.0
6.0803,269.0
