t_s,weight
0.0071,0.0
0.0155,0.0
0.0238,0.0
0.0321,0.0
0.0405,0.0
0.0488,0.0
0.0572,0.0
0.0655,0.0
0.0738,0.0
0.0822,0.0
0.0905,0.0
0.0989,0.0
0.1072,0.0
0.1156,0.0
0.1239,0.0
0.1322,0.0
0.1406,0.0
0.1489,0.0
0.1573,0.0
0.1656,0.0
0.1739,0.0
0.1823,0.0
0.1906,0.0
0.199,0.0
0.2073,0.0
0.2157,0.0
0.224,0.0
0.2323,0.0
0.2407,0.0
0.249,0.0
0.2574,0.0
0.2657,0.0
0.274,0.0
0.2824,0.0
0.2907,0.0
0.2991,0.0
0.3074,0.0
0.3158,0.0
0.3241,0.0
0.3324,0.0
0.3408,0.0
0.3491,0.0
0.3575,0.0
0.3658,0.0
0.3741,0.0
0.3825,0.0
0.3908,0.0
0.3992,0.0
0.4075,0.0
0.4159,0.0
0.4242,0.0
0.4325,0.0
0.4409,0.0
0.4492,0.0
0.4576,0.0
0.4659,0.0
0.4742,0.0
0.4826,0.0
0.4909,0.0
0.4993,0.0
0.5076,0.0
0.516,0.0
0.5243,0.0
0.5326,0.0
0.541,0.0
0.5493,0.0
0.5577,0.0
0.566,0.0
0.5743,0.0
0.5827,0.0
0.591,0.0
0.5994,0.0
0.6077,0.0
0.6161,0.0
0.6244,0.0
0.6327,0.0
0.6411,0.0
0.6494,0.0
0.6578,0.0
0.6661,0.0
0.6744,0.0
0.6828,0.0
0.6911,0.0
0.6995,0.0
0.7078,0.0
0.7162,0.0
0.7245,0.0
0.7328,0.0
0.7412,0.0
0.7495,0.0
0.7579,0.0
0.7662,0.0
0.7745,0.0
0.7829,0.0
0.7912,0.0
0.7996,0.0
0.8079,0.0
0.8163,0.0
0.8246,0.0
0.8329,0.0
0.8413,0.0
0.8496,0.0
0.858,0.0
0.8663,0.0
0.8746,0.0
0.883,0.0
0.8913,0.0
0.8997,0.0
0.908,0.0
0.9164,0.0
0.9247,0.0
0.933,0.0
0.9414,0.0
0.9497,0.0
0.9581,0.0
0.9664,0.0
0.9747,0.0
0.9831,0.0
0.9914,0.0
0.9998,0.0
1.0081,0.0
1.0165,0.0
1.0248,0.0
1.0331,0.0
1.0415,0.0
1.0498,0.0
1.0582,0.1
1.0665,0.2
1.0748,0.3
1.0832,0.4
1.0915,0.5
1.0999,0.6
1.1082,0.7
1.1166,0.8
1.1249,0.9
1.1332,1.0
1.1416,1.0
1.1499,1.0
1.1583,2.0
1.1666,2.0
1.1749,2.0
1.1833,2.0
1.1916,2.0
1.2,2.0
1.2083,2.0
1.2167,2.0
1.225,2.0
1.2333,2.0
1.2417,2.0
1.25,2.0
1.2584,22.0
1.2667,24.0
1.275,24.0
1.2834,24.0
1.2917,24.0
1.3001,24.0
1.3084,24.0
1.3168,24.0
1.3251,24.0
1.3334,24.0
1.3418,24.0
1.3501,24.0
1.3585,24.0
1.3668,24.0
1.3751,24.0
1.3835,24.0
1.3918,29.0
1.4002,29.0
1.4085,29.0
1.4169,29.0
1.4252,29.0
1.4335,29.0
1.4419,29.0
1.4502,29.0
1.4586,35.0
1.4669,35.0
1.4752,37.0
1.4836,39.0
1.4919,41.0
1.5003,43.0
1.5086,45.0
1.517,45.0
1.5253,45.0
1.5336,45.0
1.542,45.0
1.5503,45.5
1.5587,45.9
1.567,46.4
1.5753,46.8
1.5837,47.2
1.592,47.7
1.6004,48.1
