t_s,weight
0.0075,0.0
0.0158,0.0
0.0242,0.0
0.0325,0.0
0.0409,0.0
0.0492,0.0
0.0575,0.0
0.0659,0.0
0.0742,0.0
0.0826,0.0
0.0909,0.0
0.0993,0.0
0.1076,0.0
0.1159,0.0
0.1243,0.0
0.1326,0.0
0.141,0.0
0.1493,0.0
0.1576,0.0
0.166,0.0
0.1743,0.0
0.1827,0.0
0.191,0.0
0.1994,0.0
0.2077,0.0
0.216,0.0
0.2244,0.0
0.2327,0.0
0.2411,0.0
0.2494,0.0
0.2577,0.0
0.2661,0.0
0.2744,0.0
0.2828,0.0
0.2911,0.0
0.2995,0.0
0.3078,0.0
0.3161,0.0
0.3245,0.0
0.3328,0.0
0.3412,0.0
0.3495,0.0
0.3578,0.0
0.3662,0.0
0.3745,0.0
0.3829,0.0
0.3912,0.0
0.3996,0.0
0.4079,0.0
0.4162,0.0
0.4246,0.0
0.4329,0.0
0.4413,0.0
0.4496,0.0
0.4579,0.0
0.4663,0.0
0.4746,0.0
0.483,0.0
0.4913,0.0
0.4997,0.0
0.508,0.0
0.5163,0.0
0.5247,0.0
0.533,0.0
0.5414,0.0
0.5497,0.0
0.5581,0.0
0.5664,0.0
0.5747,0.0
0.5831,0.0
0.5914,0.0
0.5998,0.0
0.6081,0.0
0.6164,0.0
0.6248,0.0
0.6331,0.0
0.6415,0.0
0.6498,0.0
0.6582,0.0
0.6665,0.0
0.6748,0.0
0.6832,0.0
0.6915,0.0
0.6999,0.0
0.7082,0.0
0.7165,0.0
0.7249,0.0
0.7332,0.0
0.7416,0.0
0.7499,0.0
0.7583,0.0
0.7666,0.0
0.7749,0.0
0.7833,0.0
0.7916,0.0
0.8,0.0
0.8083,0.0
0.8166,0.0
0.825,0.0
0.8333,0.0
0.8417,0.0
0.85,0.0
0.8584,0.0
0.8667,0.0
0.875,0.0
0.8834,0.0
0.8917,0.0
0.9001,0.0
0.9084,0.0
0.9167,0.0
0.9251,0.0
0.9334,0.0
0.9418,0.0
0.9501,0.0
0.9585,0.0
0.9668,0.0
0.9751,0.0
0.9835,0.0
0.9918,0.0
1.0002,0.0
1.0085,0.0
1.0168,0.0
1.0252,0.0
1.0335,0.0
1.0419,0.0
1.0502,0.0
1.0586,0.0
1.0669,0.0
1.0752,0.0
1.0836,0.0
1.0919,0.0
1.1003,0.0
1.1086,0.0
1.1169,0.0
1.1253,0.0
1.1336,0.0
1.142,0.0
1.1503,0.0
1.1587,0.0
1.167,0.0
1.1753,0.0
1.1837,0.0
1.192,0.0
1.2004,0.0
1.2087,0.0
1.217,0.0
1.2254,0.0
1.2337,0.0
1.2421,3.8
1.2504,3.8
1.2588,3.8
1.2671,3.8
1.2754,3.8
1.2838,3.8
1.2921,3.8
1.3005,3.8
1.3088,3.8
1.3171,3.8
1.3255,3.8
1.3338,7.1
1.3422,24.2
1.3505,24.2
1.3589,24.2
1.3672,24.2
1.3755,24.2
1.3839,24.2
1.3922,24.2
1.4006,24.2
1.4089,24.2
1.4172,24.2
1.4256,24.2
1.4339,24.2
1.4423,24.2
1.4506,26.2
1.459,26.2
1.4673,30.0
1.4756,30.0
1.484,30.0
1.4923,30.0
1.5007,30.0
1.509,30.0
1.5173,30.0
1.5257,30.0
1.534,31.2
1.5424,31.2
1.5507,34.5
1.5591,37.7
1.5674,40.9
1.5757,44.1
1.5841,47.4
1.5924,47.4
1.6008,47.4
1.6091,47.4
1.6174,47.4
1.6258,47.4
1.6341,47.4
1.6425,48.9
1.6508,50.5
1.6592,52.1
1.6675,53.6
1.6758,55.2
1.6842,56.8
1.6925,58.3
1.7009,59.9
1.7092,61.5
1.7175,61.5
1.7259,61.5
1.7342,80.4
1.7426,80.4
1.7509,80.4
1.7593,80.4
1.7676,80.4
1.7759,80.4
1.7843,80.4
1.7926,80.4
1.801,80.4
1.8093,80.4
1.8176,80.4
1.826,80.4
1.8343,81.6
1.8427,86.7
1.851,91.3
1.8594,91.3
1.8677,91.3
1.876,91.3
1.8844,91.3
1.8927,91.3
1.9011,91.3
1.9094,91.3
1.9177,91.3
1.9261,91.3
1.9344,91.3
1.9428,93.3
1.9511,95.9
1.9595,98.5
1.9678,101.1
1.9761,103.7
1.9845,106.2
1.9928,108.8
2.0012,108.8
2.0095,108.8
2.0178,108.8
2.0262,108.8
2.0345,108.8
2.0429,108.8
2.0512,108.8
2.0596,108.8
2.0679,108.8
2.0762,115.9
2.0846,115.9
2.0929,115.9
2.1013,115.9
2.1096,115.9
2.1179,115.9
2.1263,117.4
2.1346,118.9
2.143,120.4
2.1513,121.9
2.1597,121.9
2.168,121.9
2.1763,121.9
2.1847,121.9
2.193,121.9
2.2014,121.9
2.2097,121.9
2.218,121.9
2.2264,121.9
2.2347,121.9
2.2431,121.9
2.2514,121.9
2.2598,127.0
2.2681,127.0
2.2764,127.0
2.2848,127.0
2.2931,127.0
2.3015,127.0
2.3098,127.0
2.3181,127.0
2.3265,127.0
2.3348,127.0
2.3432,127.0
2.3515,127.0
2.3599,127.3
2.3682,127.6
2.3765,128.0
2.3849,128.3
2.3932,128.7
2.4016,129.0
2.4099,129.0
2.4182,129.0
2.4266,129.0
2.4349,129.0
2.4433,129.0
2.4516,129.0
2.46,129.0
2.4683,129.0
2.4766,129.0
2.485,129.0
2.4933,129.0
2.5017,129.0
2.51,129.0
2.5183,129.0
2.5267,129.0
2.535,129.0
2.5434,129.0
2.5517,129.0
2.5601,129.0
2.5684,129.0
2.5767,129.0
2.5851,129.0
2.5934,129.0
2.6018,129.0
2.6101,129.0
2.6184,129.0
2.6268,129.0
2.6351,129.0
2.6435,129.0
2.6518,129.0
2.6602,129.0
2.6685,129.2
2.6768,129.3
2.6852,129.5
2.6935,129.7
2.7019,129.8
2.7102,130.0
2.7185,130.0
2.7269,130.0
2.7352,130.0
2.7436,130.0
2.7519,130.0
2.7603,130.0
2.7686,130.0
2.7769,130.0
2.7853,130.0
2.7936,130.0
2.802,130.0
2.8103,130.0
2.8186,130.0
2.827,130.0
2.8353,130.0
2.8437,130.0
2.852,130.0
2.8604,130.0
2.8687,130.0
2.877,130.0
2.8854,130.0
2.8937,130.0
2.9021,130.0
2.9104,130.0
2.9187,130.0
2.9271,130.0
2.9354,130.0
2.9438,130.0
2.9521,130.0
2.9605,130.0
2.9688,130.0
2.9771,130.0
2.9855,130.0
2.9938,130.0
3.0022,130.0
3.0105,130.0
3.0188,130.0
3.0272,130.0
3.0355,130.0
3.0439,130.0
3.0522,130.0
3.0606,130.0
3.0689,130.0
3.0772,130.0
3.0856,130.0
3.0939,130.0
3.1023,130.0
3.1106,130.0
3.1189,130.0
3.1273,130.0
3.1356,130.0
3.144,130.0
3.1523,130.0
3.1607,130.0
3.169,130.0
3.1773,130.0
3.1857,130.0
3.194,130.0
3.2024,130.0
3.2107,130.0
3.219,130.0
3.2274,130.0
3.2357,130.0
3.2441,130.0
3.2524,130.0
3.2608,130.0
3.2691,130.0
3.2774,130.0
3.2858,130.0
3.2941,130.0
3.3025,130.0
3.3108,130.0
3.3191,130.0
3.3275,130.0
3.3358,130.0
3.3442,130.0
3.3525,130.0
3.3609,130.0
3.3692,130.0
3.3775,130.0
3.3859,130.0
3.3942,130.0
3.4026,130.0
3.4109,130.0
3.4192,130.0
3.4276,130.0
3.4359,130.0
3.4443,130.0
3.4526,130.0
3.461,130.0
3.4693,130.0
3.4776,130.0
3.486,130.0
3.4943,130.0
3.5027,130.0
3.511,130.0
